id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
3173,2891,NW894014366,WALLET,,MRU,26520,31000,500000,15000000,ACTIVE,true,2024-11-25,2024-12-02T21:22:02.677Z,2024-11-25T04:27:13.087Z,2024-12-02T21:22:02.677Z
3174,2892,NW809124049,WALLET,,MRU,17000,17000,500000,15000000,DORMANT,true,2022-03-31,2022-04-29T03:39:07.501Z,2022-03-31T13:56:55.050Z,2022-04-29T03:39:07.501Z
3175,2893,NW858411208,WALLET,,MRU,45850,18000,500000,15000000,ACTIVE,true,2022-01-29,2024-10-05T08:45:11.105Z,2022-01-29T18:38:33.824Z,2024-10-05T08:45:11.105Z
3176,2894,NS539294839,SAVINGS,,MRU,43000,43000,500000,15000000,ACTIVE,true,2022-05-12,2023-07-25T10:20:08.149Z,2022-05-12T03:28:31.668Z,2023-07-25T10:20:08.149Z
3177,2895,NW584651112,WALLET,,MRU,2941,34000,500000,15000000,ACTIVE,true,2022-11-02,2023-03-12T23:53:02.356Z,2022-11-02T01:54:06.829Z,2023-03-12T23:53:02.356Z
3178,2896,NM714286804,MERCHANT,,MRU,5700,21000,500000,15000000,ACTIVE,true,2022-12-30,2023-08-23T10:56:44.443Z,2022-12-30T18:54:26.391Z,2023-08-23T10:56:44.443Z
3179,2897,NW862567902,WALLET,,MRU,16000,16000,500000,15000000,ACTIVE,true,2022-03-01,2023-04-03T01:16:18.958Z,2022-03-01T15:39:40.341Z,2023-04-03T01:16:18.958Z
3180,2898,NS301162719,SAVINGS,,MRU,5350,32000,500000,15000000,ACTIVE,true,2022-02-25,2022-10-02T22:44:30.586Z,2022-02-25T18:33:36.206Z,2022-10-02T22:44:30.586Z
3181,2898,NS038268089,SAVINGS,,MRU,417000,417000,500000,15000000,FROZEN,false,2022-02-25,2024-01-04T07:33:14.687Z,2022-02-25T18:33:36.206Z,2024-01-04T07:33:14.687Z
3182,2899,NM325015902,MERCHANT,,MRU,2714,3100,500000,15000000,ACTIVE,true,2023-10-02,2024-10-04T08:20:09.568Z,2023-10-02T01:52:25.782Z,2024-10-04T08:20:09.568Z
3183,2900,NW870172739,WALLET,,MRU,4200,4200,500000,15000000,ACTIVE,true,2024-08-08,2024-11-02T03:19:00.220Z,2024-08-08T00:03:59.557Z,2024-11-02T03:19:00.220Z
3184,2901,NS322519302,SAVINGS,,MRU,251000,251000,500000,15000000,DORMANT,true,2022-06-07,2022-07-25T17:37:50.101Z,2022-06-07T21:26:25.560Z,2022-07-25T17:37:50.101Z
3185,2901,NW790408492,WALLET,,MRU,290960,305000,500000,15000000,ACTIVE,false,2022-06-07,2023-11-07T06:36:30.494Z,2022-06-07T21:26:25.560Z,2023-11-07T06:36:30.494Z
3186,2902,NC913814425,CORPORATE,,MRU,15000,15000,500000,15000000,ACTIVE,true,2022-09-03,2024-01-05T06:45:47.913Z,2022-09-03T01:38:39.237Z,2024-01-05T06:45:47.913Z
3187,2903,NW590990424,WALLET,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-07-22,2022-09-07T00:14:11.249Z,2022-07-22T10:51:58.243Z,2022-09-07T00:14:11.249Z
3188,2904,NS900301218,SAVINGS,,MRU,8100,8100,500000,15000000,ACTIVE,true,2024-12-17,2024-12-23T15:36:41.331Z,2024-12-17T10:31:30.227Z,2024-12-23T15:36:41.331Z
3189,2905,NW402847469,WALLET,,MRU,8500,8500,500000,15000000,ACTIVE,true,2023-07-29,2024-12-12T10:13:00.381Z,2023-07-29T20:22:33.415Z,2024-12-12T10:13:00.381Z
3190,2906,NM448227167,MERCHANT,,MRU,500,17000,500000,15000000,ACTIVE,true,2023-04-30,2024-04-23T09:29:12.492Z,2023-04-30T16:54:35.603Z,2024-04-23T09:29:12.492Z
3191,2907,NW437255501,WALLET,,MRU,1142000,42000,500000,15000000,ACTIVE,true,2022-05-05,2024-02-19T07:18:06.509Z,2022-05-05T09:54:00.954Z,2024-02-19T07:18:06.509Z
3192,2908,NW249185085,WALLET,,MRU,67800,30000,500000,15000000,ACTIVE,true,2023-05-26,2024-02-08T20:03:55.120Z,2023-05-26T08:41:15.418Z,2024-02-08T20:03:55.120Z
3193,2909,NM702165127,MERCHANT,,MRU,8800,8800,500000,15000000,FROZEN,true,2022-08-22,2024-11-22T04:12:42.739Z,2022-08-22T11:38:52.641Z,2024-11-22T04:12:42.739Z
3194,2910,NM162072658,MERCHANT,,MRU,1000,1000,500000,15000000,ACTIVE,true,2023-07-21,2024-05-11T15:55:20.429Z,2023-07-21T21:45:56.784Z,2024-05-11T15:55:20.429Z
3195,2911,NM206624388,MERCHANT,,MRU,17000,17000,500000,15000000,FROZEN,true,2022-06-26,2023-12-12T06:11:12.770Z,2022-06-26T11:49:58.227Z,2023-12-12T06:11:12.770Z
3196,2912,NS886498213,SAVINGS,,MRU,46000,18000,500000,15000000,ACTIVE,true,2022-05-31,2023-10-26T01:20:02.331Z,2022-05-31T15:04:48.706Z,2023-10-26T01:20:02.331Z
3197,2913,NS986957312,SAVINGS,,MRU,2250,39000,500000,15000000,ACTIVE,true,2023-11-16,2024-07-02T22:09:54.829Z,2023-11-16T15:49:46.399Z,2024-07-02T22:09:54.829Z
3198,2914,NS464571714,SAVINGS,,MRU,1746,5400,500000,15000000,ACTIVE,true,2022-01-01,2024-02-14T22:52:42.751Z,2022-01-01T00:15:13.530Z,2024-02-14T22:52:42.751Z
3199,2915,NW853218224,WALLET,,MRU,300,10000,500000,15000000,ACTIVE,true,2023-05-21,2024-12-15T15:05:51.052Z,2023-05-21T10:33:30.123Z,2024-12-15T15:05:51.052Z
3200,2916,NW151903659,WALLET,,MRU,350080,24000,500000,15000000,ACTIVE,true,2022-03-12,2023-08-29T19:43:40.941Z,2022-03-12T10:25:33.179Z,2023-08-29T19:43:40.941Z
3201,2917,NW557552576,WALLET,,MRU,3750,45000,500000,15000000,ACTIVE,true,2022-06-07,2024-08-13T19:16:48.066Z,2022-06-07T00:59:55.615Z,2024-08-13T19:16:48.066Z
3202,2918,NS014046907,SAVINGS,,MRU,3400,1200,500000,15000000,ACTIVE,true,2022-05-23,2024-10-02T14:51:16.984Z,2022-05-23T00:23:21.318Z,2024-10-02T14:51:16.984Z
3203,2919,NM496073842,MERCHANT,,MRU,36870,16000,500000,15000000,ACTIVE,true,2023-07-12,2023-08-28T08:40:59.778Z,2023-07-12T23:28:31.418Z,2023-08-28T08:40:59.778Z
3204,2920,NW654823303,WALLET,,MRU,6300,44000,500000,15000000,ACTIVE,true,2022-05-23,2024-03-20T05:18:54.932Z,2022-05-23T07:28:43.777Z,2024-03-20T05:18:54.932Z
3205,2921,NW075979262,WALLET,,MRU,422910,35000,500000,15000000,ACTIVE,true,2022-01-29,2022-03-07T19:30:37.383Z,2022-01-29T21:27:32.883Z,2022-03-07T19:30:37.383Z
3206,2922,NW593754947,WALLET,,MRU,4100,4100,500000,15000000,ACTIVE,true,2022-10-28,2024-12-21T06:02:06.086Z,2022-10-28T08:12:08.841Z,2024-12-21T06:02:06.086Z
3207,2923,NA501839161,AGENT,,MRU,11750,32000,500000,15000000,ACTIVE,true,2024-05-13,2024-06-04T12:10:56.182Z,2024-05-13T10:15:28.990Z,2024-06-04T12:10:56.182Z
3208,2924,NW858802732,WALLET,,MRU,47400,42000,500000,15000000,ACTIVE,true,2024-12-09,2024-12-25T04:56:24.097Z,2024-12-09T14:10:16.686Z,2024-12-25T04:56:24.097Z
3209,2925,NW224567175,WALLET,,MRU,1200600,2800,500000,15000000,ACTIVE,true,2022-11-07,2023-11-02T00:20:22.846Z,2022-11-07T03:57:01.093Z,2023-11-02T00:20:22.846Z
3210,2926,NW046943306,WALLET,,MRU,844300,4300,500000,15000000,ACTIVE,true,2023-08-22,2023-10-23T18:50:34.910Z,2023-08-22T06:16:54.120Z,2023-10-23T18:50:34.910Z
3211,2927,NS716213584,SAVINGS,,MRU,437000,437000,500000,15000000,ACTIVE,true,2024-10-20,2024-12-01T07:44:16.788Z,2024-10-20T20:48:14.914Z,2024-12-01T07:44:16.788Z
3212,2927,NS389878153,SAVINGS,,MRU,1534800,365000,500000,15000000,ACTIVE,false,2024-10-20,2024-12-16T19:49:48.223Z,2024-10-20T20:48:14.914Z,2024-12-16T19:49:48.223Z
3213,2928,NW750018507,WALLET,,MRU,2450,9000,500000,15000000,ACTIVE,true,2022-08-30,2023-04-25T04:40:52.745Z,2022-08-30T00:55:51.392Z,2023-04-25T04:40:52.745Z
3214,2929,NA783589601,AGENT,,MRU,552950,2200,500000,15000000,ACTIVE,true,2024-08-09,2024-11-14T03:39:12.794Z,2024-08-09T06:16:57.337Z,2024-11-14T03:39:12.794Z
3215,2930,NW599120553,WALLET,,MRU,2026100,1627000,500000,15000000,ACTIVE,true,2023-12-25,2024-04-28T17:03:18.954Z,2023-12-25T15:51:12.795Z,2024-04-28T17:03:18.954Z
3216,2930,NW448309213,WALLET,,MRU,616000,616000,500000,15000000,FROZEN,false,2023-12-25,2024-06-15T12:39:26.763Z,2023-12-25T15:51:12.795Z,2024-06-15T12:39:26.763Z
3217,2931,NS203297257,SAVINGS,,MRU,71000,11000,500000,15000000,ACTIVE,true,2022-07-18,2024-12-23T06:03:17.550Z,2022-07-18T00:05:24.973Z,2024-12-23T06:03:17.550Z
3218,2932,NW790520221,WALLET,,MRU,6700,6700,500000,15000000,ACTIVE,true,2024-08-26,2024-12-20T06:14:29.146Z,2024-08-26T07:05:26.010Z,2024-12-20T06:14:29.146Z
3219,2933,NW352094531,WALLET,,MRU,16000,16000,500000,15000000,ACTIVE,true,2024-10-15,2024-10-20T17:20:39.382Z,2024-10-15T00:12:56.544Z,2024-10-20T17:20:39.382Z
3220,2934,NC717300176,CORPORATE,,MRU,7370,50000,500000,15000000,ACTIVE,true,2023-01-29,2023-09-17T14:48:23.218Z,2023-01-29T11:03:33.191Z,2023-09-17T14:48:23.218Z
3221,2935,NS038657426,SAVINGS,,MRU,379000,379000,500000,15000000,ACTIVE,true,2022-05-23,2024-10-09T17:46:17.619Z,2022-05-23T22:21:46.280Z,2024-10-09T17:46:17.619Z
3222,2935,NS540660023,SAVINGS,,MRU,454000,383000,500000,15000000,ACTIVE,false,2022-05-23,2022-05-24T03:24:36.798Z,2022-05-23T22:21:46.280Z,2022-05-24T03:24:36.798Z
3223,2936,NM590030074,MERCHANT,,MRU,1700,17000,500000,15000000,ACTIVE,true,2023-01-25,2023-12-23T21:22:33.645Z,2023-01-25T12:57:20.047Z,2023-12-23T21:22:33.645Z
3224,2937,NM315730929,MERCHANT,,MRU,2600,2600,500000,15000000,ACTIVE,true,2023-11-08,2024-09-21T11:42:22.427Z,2023-11-08T05:40:07.220Z,2024-09-21T11:42:22.427Z
3225,2938,NW663164377,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2022-02-12,2023-11-21T04:24:27.924Z,2022-02-12T12:45:04.028Z,2023-11-21T04:24:27.924Z
3226,2939,NM396081566,MERCHANT,,MRU,5000,27000,500000,15000000,ACTIVE,true,2024-11-13,2024-12-18T01:46:39.238Z,2024-11-13T10:59:44.132Z,2024-12-18T01:46:39.238Z
3227,2940,NS444606304,SAVINGS,,MRU,32000,32000,500000,15000000,ACTIVE,true,2022-03-04,2024-01-25T23:47:24.262Z,2022-03-04T06:06:05.198Z,2024-01-25T23:47:24.262Z
3228,2941,NW751765728,WALLET,,MRU,1200,7100,500000,15000000,ACTIVE,true,2023-10-09,2024-01-22T17:12:45.843Z,2023-10-09T01:01:20.329Z,2024-01-22T17:12:45.843Z
3229,2942,NC938307762,CORPORATE,,MRU,2401,31000,500000,15000000,ACTIVE,true,2022-06-14,2022-06-28T04:50:04.864Z,2022-06-14T13:30:54.038Z,2022-06-28T04:50:04.864Z
3230,2943,NW806353584,WALLET,,MRU,4500,4500,500000,15000000,ACTIVE,true,2024-04-09,2024-04-12T21:44:59.527Z,2024-04-09T15:22:17.117Z,2024-04-12T21:44:59.527Z
3231,2944,NW533205986,WALLET,,MRU,816730,17000,500000,15000000,ACTIVE,true,2023-12-15,2024-05-25T22:45:22.373Z,2023-12-15T00:12:35.816Z,2024-05-25T22:45:22.373Z
3232,2945,NW694432258,WALLET,,MRU,4100,4100,500000,15000000,CLOSED,true,2024-06-07,2024-11-05T15:13:00.097Z,2024-06-07T18:04:19.742Z,2024-11-05T15:13:00.097Z
3233,2946,NW807158351,WALLET,,MRU,250,7300,500000,15000000,ACTIVE,true,2022-03-16,2023-10-13T21:14:18.545Z,2022-03-16T13:04:30.922Z,2023-10-13T21:14:18.545Z
3234,2947,NW817971494,WALLET,,MRU,6500,6500,500000,15000000,ACTIVE,true,2022-10-11,2022-11-03T23:27:15.588Z,2022-10-11T16:15:37.340Z,2022-11-03T23:27:15.588Z
3235,2948,NW000576272,WALLET,,MRU,2600,2600,500000,15000000,ACTIVE,true,2022-12-15,2024-07-18T17:02:49.133Z,2022-12-15T10:30:09.232Z,2024-07-18T17:02:49.133Z
3236,2949,NM796879768,MERCHANT,,MRU,43000,43000,500000,15000000,ACTIVE,true,2022-09-01,2024-09-09T20:21:37.960Z,2022-09-01T09:40:57.944Z,2024-09-09T20:21:37.960Z
3237,2950,NW938689262,WALLET,,MRU,1273,6300,500000,15000000,ACTIVE,true,2023-02-06,2024-03-24T16:58:39.932Z,2023-02-06T00:16:26.643Z,2024-03-24T16:58:39.932Z
3238,2951,NW278681039,WALLET,,MRU,6900,6900,500000,15000000,FROZEN,true,2022-09-19,2023-03-22T20:38:47.008Z,2022-09-19T02:40:06.995Z,2023-03-22T20:38:47.008Z
3239,2952,NW922628343,WALLET,,MRU,37050,42000,500000,15000000,ACTIVE,true,2024-12-25,2024-12-28T05:40:16.164Z,2024-12-25T10:34:00.974Z,2024-12-28T05:40:16.164Z
3240,2953,NM794047952,MERCHANT,,MRU,20000,20000,500000,15000000,DORMANT,true,2024-09-29,2024-12-14T18:32:50.108Z,2024-09-29T20:38:44.393Z,2024-12-14T18:32:50.108Z
3241,2954,NA963628769,AGENT,,MRU,23325,8000,500000,15000000,ACTIVE,true,2022-12-30,2024-11-13T05:25:52.597Z,2022-12-30T16:26:16.387Z,2024-11-13T05:25:52.597Z
3242,2955,NW728829384,WALLET,,MRU,7800,7800,500000,15000000,ACTIVE,true,2024-08-05,2024-10-27T05:47:00.830Z,2024-08-05T22:56:04.292Z,2024-10-27T05:47:00.830Z
3243,2956,NS893112063,SAVINGS,,MRU,265000,464000,500000,15000000,ACTIVE,true,2024-12-23,2024-12-28T23:22:30.445Z,2024-12-23T21:16:37.125Z,2024-12-28T23:22:30.445Z
3244,2956,NW992208838,WALLET,,MRU,252000,252000,500000,15000000,ACTIVE,false,2024-12-23,2024-12-24T02:53:22.818Z,2024-12-23T21:16:37.125Z,2024-12-24T02:53:22.818Z
3245,2957,NW933189750,WALLET,,MRU,211000,11000,500000,15000000,ACTIVE,true,2022-07-25,2023-02-19T02:48:50.417Z,2022-07-25T16:15:11.166Z,2023-02-19T02:48:50.417Z
3246,2958,NW885013163,WALLET,,MRU,8425,18000,500000,15000000,ACTIVE,true,2022-12-15,2024-04-05T08:04:04.090Z,2022-12-15T08:31:58.093Z,2024-04-05T08:04:04.090Z
3247,2959,NW163135796,WALLET,,MRU,113000,113000,500000,15000000,ACTIVE,true,2023-09-14,2024-09-30T21:38:53.527Z,2023-09-14T02:40:09.597Z,2024-09-30T21:38:53.527Z
3248,2959,NS313116908,SAVINGS,,MRU,103000,103000,500000,15000000,ACTIVE,false,2023-09-14,2024-03-29T14:12:18.271Z,2023-09-14T02:40:09.597Z,2024-03-29T14:12:18.271Z
3249,2959,NW009568452,WALLET,,MRU,1870,34000,500000,15000000,ACTIVE,false,2023-09-14,2023-10-10T21:47:27.958Z,2023-09-14T02:40:09.597Z,2023-10-10T21:47:27.958Z
3250,2960,NW032703280,WALLET,,MRU,11000,11000,500000,15000000,ACTIVE,true,2022-06-28,2024-10-07T05:58:44.382Z,2022-06-28T05:45:11.185Z,2024-10-07T05:58:44.382Z
3251,2961,NW899960637,WALLET,,MRU,40000,40000,500000,15000000,FROZEN,true,2023-06-06,2023-07-21T13:58:20.601Z,2023-06-06T12:49:21.210Z,2023-07-21T13:58:20.601Z
3252,2962,NW858324110,WALLET,,MRU,15762,3400,500000,15000000,ACTIVE,true,2023-06-26,2024-03-21T09:19:46.242Z,2023-06-26T07:50:11.079Z,2024-03-21T09:19:46.242Z
3253,2963,NW208102882,WALLET,,MRU,2591850,35000,500000,15000000,ACTIVE,true,2023-02-13,2024-03-29T03:30:31.162Z,2023-02-13T13:03:01.153Z,2024-03-29T03:30:31.162Z
3254,2964,NM738965154,MERCHANT,,MRU,4100,41000,500000,15000000,ACTIVE,true,2022-06-07,2023-11-03T02:28:52.811Z,2022-06-07T16:50:29.232Z,2023-11-03T02:28:52.811Z
3255,2965,NW681532532,WALLET,,MRU,9000,9000,500000,15000000,CLOSED,true,2023-02-13,2024-05-25T15:50:26.634Z,2023-02-13T10:12:20.591Z,2024-05-25T15:50:26.634Z
3256,2966,NW905841261,WALLET,,MRU,250,19000,500000,15000000,ACTIVE,true,2024-07-12,2024-11-28T00:15:06.034Z,2024-07-12T12:27:45.954Z,2024-11-28T00:15:06.034Z
3257,2967,NW341773659,WALLET,,MRU,976000,19000,500000,15000000,ACTIVE,true,2024-08-08,2024-10-15T11:18:11.442Z,2024-08-08T21:22:22.272Z,2024-10-15T11:18:11.442Z
3258,2968,NW805231959,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2022-09-18,2022-11-12T17:49:22.047Z,2022-09-18T03:56:15.540Z,2022-11-12T17:49:22.047Z
3259,2969,NW130009234,WALLET,,MRU,5600,29000,500000,15000000,ACTIVE,true,2024-01-15,2024-10-24T04:42:48.327Z,2024-01-15T10:21:14.972Z,2024-10-24T04:42:48.327Z
3260,2970,NM357820987,MERCHANT,,MRU,49000,49000,500000,15000000,FROZEN,true,2022-07-19,2024-08-15T09:40:50.743Z,2022-07-19T01:53:09.280Z,2024-08-15T09:40:50.743Z
3261,2971,NC268408298,CORPORATE,,MRU,24275,4900,500000,15000000,ACTIVE,true,2022-06-01,2024-02-13T05:58:22.849Z,2022-06-01T22:58:45.674Z,2024-02-13T05:58:22.849Z
3262,2972,NA439813971,AGENT,,MRU,16000,16000,500000,15000000,ACTIVE,true,2024-02-13,2024-06-11T08:02:02.069Z,2024-02-13T20:44:01.776Z,2024-06-11T08:02:02.069Z
3263,2973,NW806845575,WALLET,,MRU,27000,11000,500000,15000000,ACTIVE,true,2024-03-24,2024-05-11T23:30:32.044Z,2024-03-24T15:51:50.804Z,2024-05-11T23:30:32.044Z
3264,2974,NS725999355,SAVINGS,,MRU,6900,29000,500000,15000000,ACTIVE,true,2024-05-01,2024-07-29T00:59:46.262Z,2024-05-01T20:37:16.562Z,2024-07-29T00:59:46.262Z
3265,2975,NW928460628,WALLET,,MRU,2100,2100,500000,15000000,ACTIVE,true,2024-11-17,2024-12-04T03:35:43.223Z,2024-11-17T19:42:13.822Z,2024-12-04T03:35:43.223Z
3266,2976,NA909702063,AGENT,,MRU,42050,47000,500000,15000000,ACTIVE,true,2022-04-02,2023-06-12T23:33:30.602Z,2022-04-02T14:53:19.881Z,2023-06-12T23:33:30.602Z
3267,2977,NW372102499,WALLET,,MRU,46000,46000,500000,15000000,ACTIVE,true,2022-11-13,2024-10-23T22:17:16.818Z,2022-11-13T09:17:33.441Z,2024-10-23T22:17:16.818Z
3268,2978,NW829521894,WALLET,,MRU,974,2700,500000,15000000,ACTIVE,true,2024-07-23,2024-08-04T03:40:36.520Z,2024-07-23T07:39:52.094Z,2024-08-04T03:40:36.520Z
3269,2979,NW528803318,WALLET,,MRU,6400,6400,500000,15000000,ACTIVE,true,2022-04-26,2023-05-28T15:01:47.997Z,2022-04-26T17:44:07.196Z,2023-05-28T15:01:47.997Z
3270,2980,NW942891270,WALLET,,MRU,815390,12000,500000,15000000,ACTIVE,true,2022-02-06,2023-05-19T03:17:45.478Z,2022-02-06T02:44:18.775Z,2023-05-19T03:17:45.478Z
3271,2981,NW619232058,WALLET,,MRU,9700,36000,500000,15000000,ACTIVE,true,2022-12-14,2024-09-06T21:35:16.089Z,2022-12-14T11:08:19.590Z,2024-09-06T21:35:16.089Z
3272,2982,NW129278540,WALLET,,MRU,3000,3000,500000,15000000,ACTIVE,true,2023-11-22,2024-11-17T17:09:32.970Z,2023-11-22T06:55:45.447Z,2024-11-17T17:09:32.970Z
3273,2983,NW022496846,WALLET,,MRU,412000,12000,500000,15000000,ACTIVE,true,2023-10-20,2024-10-01T14:29:08.950Z,2023-10-20T19:00:04.276Z,2024-10-01T14:29:08.950Z
3274,2984,NW698848963,WALLET,,MRU,11100,10000,500000,15000000,ACTIVE,true,2024-08-08,2024-11-23T07:59:16.206Z,2024-08-08T19:46:13.497Z,2024-11-23T07:59:16.206Z
3275,2985,NM438393712,MERCHANT,,MRU,98775,500,500000,15000000,ACTIVE,true,2023-06-16,2024-12-26T11:31:03.294Z,2023-06-16T23:36:06.037Z,2024-12-26T11:31:03.294Z
3276,2986,NW122053176,WALLET,,MRU,90,48000,500000,15000000,ACTIVE,true,2024-07-12,2024-09-05T08:35:01.626Z,2024-07-12T15:19:17.268Z,2024-09-05T08:35:01.626Z
3277,2987,NA251321554,AGENT,,MRU,638000,29000,500000,15000000,ACTIVE,true,2022-10-30,2024-02-22T11:54:53.963Z,2022-10-30T00:35:43.700Z,2024-02-22T11:54:53.963Z
3278,2988,NW727509260,WALLET,,MRU,88525,34000,500000,15000000,ACTIVE,true,2022-03-25,2023-06-18T15:45:53.109Z,2022-03-25T00:37:17.864Z,2023-06-18T15:45:53.109Z
3279,2989,NW957998991,WALLET,,MRU,236000,236000,500000,15000000,ACTIVE,true,2023-07-10,2023-08-05T19:08:00.635Z,2023-07-10T12:30:56.589Z,2023-08-05T19:08:00.635Z
3280,2989,NS013165593,SAVINGS,,MRU,738000,238000,500000,15000000,ACTIVE,false,2023-07-10,2024-05-31T11:50:33.580Z,2023-07-10T12:30:56.589Z,2024-05-31T11:50:33.580Z
3281,2989,NS759849191,SAVINGS,,MRU,330000,330000,500000,15000000,ACTIVE,false,2023-07-10,2024-03-17T21:16:27.290Z,2023-07-10T12:30:56.589Z,2024-03-17T21:16:27.290Z
3282,2990,NW546279073,WALLET,,MRU,2025,19000,500000,15000000,ACTIVE,true,2024-02-05,2024-09-23T13:16:49.111Z,2024-02-05T21:33:32.259Z,2024-09-23T13:16:49.111Z
3283,2991,NW462837845,WALLET,,MRU,32000,32000,500000,15000000,ACTIVE,true,2024-08-10,2024-11-12T13:40:35.633Z,2024-08-10T10:20:47.027Z,2024-11-12T13:40:35.633Z
3284,2992,NM818102360,MERCHANT,,MRU,23000,23000,500000,15000000,DORMANT,true,2023-09-29,2024-06-20T21:11:23.249Z,2023-09-29T01:08:09.638Z,2024-06-20T21:11:23.249Z
3285,2993,NW251821994,WALLET,,MRU,23000,23000,500000,15000000,ACTIVE,true,2022-05-29,2023-06-03T15:03:31.646Z,2022-05-29T11:12:13.779Z,2023-06-03T15:03:31.646Z
