id,nni,first_name,last_name,full_name,gender,birth_date,phone,email,wilaya_id,wilaya_name,profile_type,kyc_level,status,registration_date,last_login,created_at,updated_at
2870,6802416726,Isselmou,Ould Soufi,Isselmou Ould Soufi,M,1968-10-15,+22222574583,isselmou.ouldsoufi57@gmail.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2024-09-20,2024-11-17T01:28:42.997Z,2024-09-20T18:31:03.291Z,2024-11-17T01:28:42.997Z
2871,9712846412,Nagi,Ould Khatri,Nagi Ould Khatri,M,1997-11-11,+22243270914,nagi.ouldkhatri659@hotmail.fr,12,Adrar,STANDARD,,ACTIVE,2022-04-11,2024-06-21T21:54:44.052Z,2022-04-11T12:37:54.390Z,2024-06-21T21:54:44.052Z
2872,9301050514,Mahmoud,Ould Messoud,Mahmoud Ould Messoud,M,1993-11-13,+22241022496,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2023-02-25,2023-07-08T13:15:28.444Z,2023-02-25T21:32:48.059Z,2023-07-08T13:15:28.444Z
2873,8104818101,Aicha,Mint Dah,Aicha Mint Dah,F,1981-01-18,+22245579222,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2023-05-06,2023-10-21T22:57:28.256Z,2023-05-06T04:43:46.425Z,2023-10-21T22:57:28.256Z
2874,9104340517,Ahmed Baba,Ould Maloum,Ahmed Baba Ould Maloum,M,1991-06-10,+22249046994,,4,Dakhlet Nouadhibou,ACTIVE,,ACTIVE,2024-06-12,2024-07-04T11:57:17.989Z,2024-06-12T17:30:16.748Z,2024-07-04T11:57:17.989Z
2875,8402154958,Vatma,Mint Abdel Aziz,Vatma Mint Abdel Aziz,F,1984-10-26,+22235374205,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2023-10-05,2024-06-10T09:03:06.348Z,2023-10-05T02:29:55.912Z,2024-06-10T09:03:06.348Z
2876,0403337459,Oumou,Mint Saad,Oumou Mint Saad,F,2004-08-01,+22222318870,oumou.mintsaad188@gmail.com,3,Nouakchott-Sud,ACTIVE,,ACTIVE,2024-08-16,2024-11-20T17:53:26.744Z,2024-08-16T21:42:55.721Z,2024-11-20T17:53:26.744Z
2877,7809691213,Cheikh,Ndiaye,Cheikh Ndiaye,M,1978-04-06,+22223272620,,9,Assaba,STANDARD,,ACTIVE,2024-04-27,2024-08-17T22:18:43.023Z,2024-04-27T03:17:18.118Z,2024-08-17T22:18:43.023Z
2878,7712572214,Awa,Thiam,Awa Thiam,F,1977-02-02,+22246017959,,12,Adrar,STANDARD,,ACTIVE,2024-09-18,2024-10-11T19:56:39.888Z,2024-09-18T17:04:51.225Z,2024-10-11T19:56:39.888Z
2879,8102331772,Diahara,Fall,Diahara Fall,F,1981-11-12,+22232722936,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-06-18,2024-03-30T18:22:27.708Z,2023-06-18T12:02:22.229Z,2024-03-30T18:22:27.708Z
2880,9611536090,Hafsata,Mint Salem,Hafsata Mint Salem,F,1996-05-28,+22224649341,hafsata.mintsalem148@outlook.com,11,Hodh El Gharbi,STANDARD,,ACTIVE,2023-11-21,2024-10-08T15:41:46.184Z,2023-11-21T07:15:30.546Z,2024-10-08T15:41:46.184Z
2881,6302293218,Halima,Mint Abeih,Halima Mint Abeih,F,1963-02-28,+22246455462,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-05-22,2024-10-15T03:42:05.767Z,2022-05-22T17:03:52.998Z,2024-10-15T03:42:05.767Z
2882,8203793316,Mohamed Vall,Ould Horma,Mohamed Vall Ould Horma,M,1982-02-03,+22222148461,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-03-11,2024-11-13T05:44:39.175Z,2022-03-11T05:48:27.256Z,2024-11-13T05:44:39.175Z
2883,9204736472,Ely,Ould Nenni,Ely Ould Nenni,M,1992-02-08,+22234279253,ely.ouldnenni207@yahoo.fr,4,Dakhlet Nouadhibou,PREMIUM,,INACTIVE,2024-01-08,2024-07-27T23:09:30.229Z,2024-01-08T03:38:46.243Z,2024-07-27T23:09:30.229Z
2884,7002788732,Pathé,Ly,Pathé Ly,M,1970-12-07,+22223117104,,2,Nouakchott-Ouest,ACTIVE,,SUSPENDED,2022-12-21,2024-09-30T17:53:53.006Z,2022-12-21T00:07:02.435Z,2024-09-30T17:53:53.006Z
2885,0406320869,Mohamed Yahya,Ould Abdel Aziz,Mohamed Yahya Ould Abdel Aziz,M,2004-01-25,+22249988310,mohamedyahya.ouldabdelaziz817@outlook.com,6,Brakna,ACTIVE,,BLOCKED,2024-09-20,2024-12-28T21:35:53.789Z,2024-09-20T22:47:46.427Z,2024-12-28T21:35:53.789Z
2886,7201708634,Djimé,Diop,Djimé Diop,M,1972-11-15,+22224769520,,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2022-07-25,2023-09-05T21:22:24.561Z,2022-07-25T09:58:52.305Z,2023-09-05T21:22:24.561Z
2887,6904190122,Soueidatt,Ould Khatri,Soueidatt Ould Khatri,M,1969-11-23,+22224882082,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-06-29,2023-01-14T21:53:30.635Z,2022-06-29T02:59:37.059Z,2023-01-14T21:53:30.635Z
2888,7602739598,Khadijetou,Diagana,Khadijetou Diagana,F,1976-04-18,+22225833389,khadijetou.diagana32@yahoo.fr,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2022-07-30,2024-01-27T07:32:37.885Z,2022-07-30T15:04:57.128Z,2024-01-27T07:32:37.885Z
2889,8201880153,Abeih,Ould Dah,Abeih Ould Dah,M,1982-07-07,+22223434041,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-11-26,2024-12-13T17:54:55.916Z,2024-11-26T20:24:17.726Z,2024-12-13T17:54:55.916Z
2890,6402017178,Hapsatou,Diarra,Hapsatou Diarra,F,1964-04-07,+22235912574,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-11-10,2024-10-18T13:28:35.728Z,2023-11-10T23:15:49.177Z,2024-10-18T13:28:35.728Z
2891,0204176538,Houda,Diop,Houda Diop,F,2002-02-12,+22223242663,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2024-11-25,2024-12-11T07:12:11.244Z,2024-11-25T04:27:13.087Z,2024-12-11T07:12:11.244Z
2892,6702428829,Rokaya,Diakité,Rokaya Diakité,F,1967-08-01,+22246824851,rokaya.diakité776@outlook.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-03-31,2024-12-11T00:16:14.075Z,2022-03-31T13:56:55.050Z,2024-12-11T00:16:14.075Z
2893,6708970052,Kadiatou,Diallo,Kadiatou Diallo,F,1967-01-14,+22233456235,kadiatou.diallo201@hotmail.fr,8,Guidimaka,OCCASIONAL,,ACTIVE,2022-01-29,2023-04-09T22:14:34.714Z,2022-01-29T18:38:33.824Z,2023-04-09T22:14:34.714Z
2894,8013083889,Rougui,Kouyaté,Rougui Kouyaté,F,1980-08-15,+22234734159,,13,Tagant,STANDARD,,ACTIVE,2022-05-12,2024-08-01T00:32:06.454Z,2022-05-12T03:28:31.668Z,2024-08-01T00:32:06.454Z
2895,7904122881,Hapsatou,Anne,Hapsatou Anne,F,1979-09-18,+22222823103,hapsatou.anne363@hotmail.fr,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-11-02,2022-12-12T22:36:26.167Z,2022-11-02T01:54:06.829Z,2022-12-12T22:36:26.167Z
2896,8405530612,Mohamed Salem,Barry,Mohamed Salem Barry,M,1984-07-13,+22235360790,mohamedsalem.barry84@yahoo.fr,5,Trarza,STANDARD,,ACTIVE,2022-12-30,2024-05-12T07:25:22.066Z,2022-12-30T18:54:26.391Z,2024-05-12T07:25:22.066Z
2897,9104279596,Mohamed Vall,Ould Lemrabott,Mohamed Vall Ould Lemrabott,M,1991-08-16,+22232465477,mohamedvall.ouldlemrabott527@yahoo.fr,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-03-01,2022-04-24T00:31:56.530Z,2022-03-01T15:39:40.341Z,2022-04-24T00:31:56.530Z
2898,7505367496,Saidou,Mbow,Saidou Mbow,M,1975-08-25,+22223731531,,5,Trarza,PREMIUM,,ACTIVE,2022-02-25,2024-09-12T03:10:22.103Z,2022-02-25T18:33:36.206Z,2024-09-12T03:10:22.103Z
2899,6104864560,Horma,Ould Cheikh,Horma Ould Cheikh,M,1961-08-23,+22235585189,,4,Dakhlet Nouadhibou,OCCASIONAL,,SUSPENDED,2023-10-02,2024-04-06T12:52:10.731Z,2023-10-02T01:52:25.782Z,2024-04-06T12:52:10.731Z
2900,6403994386,Moustapha,Wane,Moustapha Wane,M,1964-09-05,+22225886161,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2024-08-08,2024-09-13T04:26:08.750Z,2024-08-08T00:03:59.557Z,2024-09-13T04:26:08.750Z
2901,7302327701,Abeih,Ould Eleya,Abeih Ould Eleya,M,1973-02-19,+22233695256,abeih.ouldeleya584@yahoo.fr,2,Nouakchott-Ouest,PREMIUM,,PENDING_KYC,2022-06-07,2024-04-11T06:50:49.166Z,2022-06-07T21:26:25.560Z,2024-04-11T06:50:49.166Z
2902,6901687625,Sory,Yatabaré,Sory Yatabaré,M,1969-12-04,+22241498882,,1,Nouakchott-Nord,OCCASIONAL,,INACTIVE,2022-09-03,2024-07-20T15:20:08.230Z,2022-09-03T01:38:39.237Z,2024-07-20T15:20:08.230Z
2903,7102843083,Tourad,Ould Bouha,Tourad Ould Bouha,M,1971-11-10,+22244388299,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-07-22,2022-09-19T12:14:47.669Z,2022-07-22T10:51:58.243Z,2022-09-19T12:14:47.669Z
2904,0213020435,Mahfoudh,Ould Messoud,Mahfoudh Ould Messoud,M,2002-07-02,+22222846634,,13,Tagant,DORMANT,,INACTIVE,2024-12-17,2024-12-23T00:18:28.494Z,2024-12-17T10:31:30.227Z,2024-12-23T00:18:28.494Z
2905,9601597928,Sidi,Ould Bouha,Sidi Ould Bouha,M,1996-04-22,+22225365260,sidi.ouldbouha378@hotmail.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2023-07-29,2023-08-04T10:32:34.289Z,2023-07-29T20:22:33.415Z,2023-08-04T10:32:34.289Z
2906,8203458280,Habiba,Diallo,Habiba Diallo,F,1982-07-05,+22223208414,,3,Nouakchott-Sud,OCCASIONAL,,SUSPENDED,2023-04-30,2024-07-09T11:32:54.240Z,2023-04-30T16:54:35.603Z,2024-07-09T11:32:54.240Z
2907,7105935820,Mounina,Mint Nenni,Mounina Mint Nenni,F,1971-10-11,+22246607627,,5,Trarza,DORMANT,,ACTIVE,2022-05-05,2023-03-18T05:09:55.823Z,2022-05-05T09:54:00.954Z,2023-03-18T05:09:55.823Z
2908,7903760147,Bakary,Baldé,Bakary Baldé,M,1979-10-12,+22224280461,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2023-05-26,2023-10-23T01:18:22.807Z,2023-05-26T08:41:15.418Z,2023-10-23T01:18:22.807Z
2909,6302339680,Yacouba,Soumaré,Yacouba Soumaré,M,1963-04-20,+22222662051,yacouba.soumaré532@hotmail.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-08-22,2023-04-10T13:21:56.139Z,2022-08-22T11:38:52.641Z,2023-04-10T13:21:56.139Z
2910,0401892105,Oumou,Dia,Oumou Dia,F,2004-08-06,+22224223258,oumou.dia915@outlook.com,1,Nouakchott-Nord,STANDARD,,ACTIVE,2023-07-21,2024-10-26T07:35:49.120Z,2023-07-21T21:45:56.784Z,2024-10-26T07:35:49.120Z
2911,7504405690,Mahjouba,Mint Tourad,Mahjouba Mint Tourad,F,1975-02-01,+22234767365,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-06-26,2023-07-16T00:15:24.720Z,2022-06-26T11:49:58.227Z,2023-07-16T00:15:24.720Z
2912,9206312722,Bintou,Diagana,Bintou Diagana,F,1992-06-10,+22232031341,,6,Brakna,STANDARD,,ACTIVE,2022-05-31,2024-01-24T13:55:44.850Z,2022-05-31T15:04:48.706Z,2024-01-24T13:55:44.850Z
2913,8615404301,Soumaïla,Touré,Soumaïla Touré,M,1986-06-08,+22249139876,,15,Tiris Zemmour,ACTIVE,,BLOCKED,2023-11-16,2024-06-21T03:45:56.928Z,2023-11-16T15:49:46.399Z,2024-06-21T03:45:56.928Z
2914,6710034821,Hacen,Ould Jiddou,Hacen Ould Jiddou,M,1967-03-03,+22223401706,,10,Hodh Ech Chargui,OCCASIONAL,,ACTIVE,2022-01-01,2023-06-22T08:51:47.936Z,2022-01-01T00:15:13.530Z,2023-06-22T08:51:47.936Z
2915,7812113452,Aissata,Mint Isselmou,Aissata Mint Isselmou,F,1978-12-19,+22222567311,,12,Adrar,ACTIVE,,ACTIVE,2023-05-21,2024-12-27T08:22:43.212Z,2023-05-21T10:33:30.123Z,2024-12-27T08:22:43.212Z
2916,0302056646,Jiddou,Ould Vall,Jiddou Ould Vall,M,2003-04-16,+22222563263,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-03-12,2023-08-27T03:49:34.711Z,2022-03-12T10:25:33.179Z,2023-08-27T03:49:34.711Z
2917,0404616810,Mbarka,Mint Hamadi,Mbarka Mint Hamadi,F,2004-11-01,+22224626976,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-06-07,2024-05-03T11:32:05.132Z,2022-06-07T00:59:55.615Z,2024-05-03T11:32:05.132Z
2918,7902053983,Mariam,Mint Cheikh,Mariam Mint Cheikh,F,1979-10-27,+22223978083,mariam.mintcheikh407@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-05-23,2022-09-03T17:24:50.634Z,2022-05-23T00:23:21.318Z,2022-09-03T17:24:50.634Z
2919,8501546144,Messoud,Kane,Messoud Kane,M,1985-05-20,+22237023592,,1,Nouakchott-Nord,DORMANT,,ACTIVE,2023-07-12,2024-07-27T07:40:19.689Z,2023-07-12T23:28:31.418Z,2024-07-27T07:40:19.689Z
2920,6501154732,Idrissa,Diallo,Idrissa Diallo,M,1965-11-27,+22234137376,idrissa.diallo599@hotmail.fr,1,Nouakchott-Nord,ACTIVE,,INACTIVE,2022-05-23,2022-08-29T13:37:40.871Z,2022-05-23T07:28:43.777Z,2022-08-29T13:37:40.871Z
2921,7903161355,Khadijetou,Mint Vall,Khadijetou Mint Vall,F,1979-05-14,+22225394500,khadijetou.mintvall962@yahoo.fr,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-01-29,2022-08-31T12:33:47.661Z,2022-01-29T21:27:32.883Z,2022-08-31T12:33:47.661Z
2922,0201662838,Rokaya,Mint Cheikh,Rokaya Mint Cheikh,F,2002-08-06,+22241272583,,1,Nouakchott-Nord,OCCASIONAL,,SUSPENDED,2022-10-28,2023-10-24T21:09:26.174Z,2022-10-28T08:12:08.841Z,2023-10-24T21:09:26.174Z
2923,8002749998,Haby,Yatabaré,Haby Yatabaré,F,1980-07-04,+22235796929,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2024-05-13,2024-05-24T15:36:31.648Z,2024-05-13T10:15:28.990Z,2024-05-24T15:36:31.648Z
2924,6704700880,Hawa,Guèye,Hawa Guèye,F,1967-12-06,+22224378404,hawa.guèye112@gmail.com,4,Dakhlet Nouadhibou,STANDARD,,INACTIVE,2024-12-09,2024-12-23T05:11:56.224Z,2024-12-09T14:10:16.686Z,2024-12-23T05:11:56.224Z
2925,9002217641,Youssouf,Ould Bouha,Youssouf Ould Bouha,M,1990-02-19,+22242511063,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-11-07,2023-10-25T07:30:02.740Z,2022-11-07T03:57:01.093Z,2023-10-25T07:30:02.740Z
2926,6705979924,Fanta,Sy,Fanta Sy,F,1967-10-03,+22222231862,fanta.sy599@gmail.com,5,Trarza,STANDARD,,ACTIVE,2023-08-22,2024-02-04T03:29:04.601Z,2023-08-22T06:16:54.120Z,2024-02-04T03:29:04.601Z
2927,0304010952,Tekber,Mint Ethmane,Tekber Mint Ethmane,F,2003-10-28,+22222063364,tekber.mintethmane125@gmail.com,4,Dakhlet Nouadhibou,PREMIUM,,ACTIVE,2024-10-20,2024-11-07T09:37:53.067Z,2024-10-20T20:48:14.914Z,2024-11-07T09:37:53.067Z
2928,6115953684,Kani,Wade,Kani Wade,F,1961-12-04,+22223371651,,15,Tiris Zemmour,OCCASIONAL,,ACTIVE,2022-08-30,2023-06-19T21:19:34.760Z,2022-08-30T00:55:51.392Z,2023-06-19T21:19:34.760Z
2929,6902936364,Mbareck,Fall,Mbareck Fall,M,1969-07-21,+22222581457,mbareck.fall534@outlook.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-08-09,2024-12-22T19:04:30.800Z,2024-08-09T06:16:57.337Z,2024-12-22T19:04:30.800Z
2930,6910397274,Adama,Sow,Adama Sow,F,1969-02-26,+22223712108,,10,Hodh Ech Chargui,VIP,,ACTIVE,2023-12-25,2024-12-05T18:56:09.213Z,2023-12-25T15:51:12.795Z,2024-12-05T18:56:09.213Z
2931,7602957938,Bocar,Sissoko,Bocar Sissoko,M,1976-10-17,+22225593870,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-07-18,2023-05-30T04:22:59.326Z,2022-07-18T00:05:24.973Z,2023-05-30T04:22:59.326Z
2932,9602774050,Lemrabott,Ould El Ghassem,Lemrabott Ould El Ghassem,M,1996-02-15,+22225828732,lemrabott.ouldelghassem956@gmail.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-08-26,2024-09-04T05:08:14.033Z,2024-08-26T07:05:26.010Z,2024-09-04T05:08:14.033Z
2933,7102823553,Nana,Cissé,Nana Cissé,F,1971-11-13,+22248428856,,2,Nouakchott-Ouest,OCCASIONAL,,PENDING_KYC,2024-10-15,2024-11-05T12:24:35.880Z,2024-10-15T00:12:56.544Z,2024-11-05T12:24:35.880Z
2934,9115748331,Pape,Faye,Pape Faye,M,1991-08-26,+22235379588,pape.faye560@outlook.com,15,Tiris Zemmour,STANDARD,,ACTIVE,2023-01-29,2023-12-31T14:46:24.221Z,2023-01-29T11:03:33.191Z,2023-12-31T14:46:24.221Z
2935,6504565179,Cheikh Sidiya,Ndiaye,Cheikh Sidiya Ndiaye,M,1965-09-17,+22242984442,,4,Dakhlet Nouadhibou,PREMIUM,,INACTIVE,2022-05-23,2024-02-27T14:42:24.683Z,2022-05-23T22:21:46.280Z,2024-02-27T14:42:24.683Z
2936,0406205298,Karounga,Kane,Karounga Kane,M,2004-07-09,+22223260208,karounga.kane308@gmail.com,6,Brakna,OCCASIONAL,,ACTIVE,2023-01-25,2024-02-21T18:59:44.258Z,2023-01-25T12:57:20.047Z,2024-02-21T18:59:44.258Z
2937,7502122492,Mohamed Salem,Fall,Mohamed Salem Fall,M,1975-02-08,+22223902931,mohamedsalem.fall414@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-11-08,2024-02-17T18:24:35.392Z,2023-11-08T05:40:07.220Z,2024-02-17T18:24:35.392Z
2938,6001164143,El Mokhtar,Gaye,El Mokhtar Gaye,M,1960-04-14,+22246816444,,1,Nouakchott-Nord,DORMANT,,ACTIVE,2022-02-12,2023-03-03T16:24:39.891Z,2022-02-12T12:45:04.028Z,2023-03-03T16:24:39.891Z
2939,0201606410,Zeinab,Dia,Zeinab Dia,F,2002-08-27,+22223644469,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-11-13,2024-12-29T12:25:37.660Z,2024-11-13T10:59:44.132Z,2024-12-29T12:25:37.660Z
2940,9105328187,Demba,Thiaw,Demba Thiaw,M,1991-06-23,+22233032529,,5,Trarza,ACTIVE,,ACTIVE,2022-03-04,2023-08-22T14:07:30.313Z,2022-03-04T06:06:05.198Z,2023-08-22T14:07:30.313Z
2941,9201235372,Mohamed Vall,Bah,Mohamed Vall Bah,M,1992-06-05,+22225047009,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2023-10-09,2023-11-11T22:34:36.929Z,2023-10-09T01:01:20.329Z,2023-11-11T22:34:36.929Z
2942,0403067785,Aïssata,Niang,Aïssata Niang,F,2004-05-08,+22223125532,,3,Nouakchott-Sud,STANDARD,,INACTIVE,2022-06-14,2022-10-18T03:13:33.087Z,2022-06-14T13:30:54.038Z,2022-10-18T03:13:33.087Z
2943,7802963511,Limam,Doucouré,Limam Doucouré,M,1978-02-13,+22224882244,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-04-09,2024-09-21T16:26:11.685Z,2024-04-09T15:22:17.117Z,2024-09-21T16:26:11.685Z
2944,9605403782,Modou,Bah,Modou Bah,M,1996-11-22,+22223231629,,5,Trarza,OCCASIONAL,,ACTIVE,2023-12-15,2024-05-24T07:52:36.497Z,2023-12-15T00:12:35.816Z,2024-05-24T07:52:36.497Z
2945,9901667895,Horma,Thiam,Horma Thiam,M,1999-03-15,+22247151125,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2024-06-07,2024-08-18T23:56:22.557Z,2024-06-07T18:04:19.742Z,2024-08-18T23:56:22.557Z
2946,6906835591,Mouna,Mint Mohamed,Mouna Mint Mohamed,F,1969-02-18,+22223976788,mouna.mintmohamed103@yahoo.fr,6,Brakna,STANDARD,,ACTIVE,2022-03-16,2023-05-30T20:46:39.398Z,2022-03-16T13:04:30.922Z,2023-05-30T20:46:39.398Z
2947,7604428146,Mahjouba,Mint Zein,Mahjouba Mint Zein,F,1976-03-23,+22224522261,mahjouba.mintzein719@yahoo.fr,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2022-10-11,2024-06-16T19:37:34.378Z,2022-10-11T16:15:37.340Z,2024-06-16T19:37:34.378Z
2948,8903861465,Banna,Sène,Banna Sène,F,1989-03-01,+22237525139,,3,Nouakchott-Sud,OCCASIONAL,,SUSPENDED,2022-12-15,2024-02-22T06:06:21.314Z,2022-12-15T10:30:09.232Z,2024-02-22T06:06:21.314Z
2949,0408770871,Awa,Sène,Awa Sène,F,2004-03-09,+22223423266,awa.sène578@gmail.com,8,Guidimaka,STANDARD,,ACTIVE,2022-09-01,2023-03-14T10:32:29.659Z,2022-09-01T09:40:57.944Z,2023-03-14T10:32:29.659Z
2950,6202925972,Habiba,Guèye,Habiba Guèye,F,1962-10-25,+22241232761,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-02-06,2023-10-12T18:48:13.960Z,2023-02-06T00:16:26.643Z,2023-10-12T18:48:13.960Z
2951,7203812553,Sakouba,Barry,Sakouba Barry,M,1972-09-19,+22223545296,sakouba.barry522@yahoo.fr,3,Nouakchott-Sud,ACTIVE,,ACTIVE,2022-09-19,2024-06-28T04:12:44.342Z,2022-09-19T02:40:06.995Z,2024-06-28T04:12:44.342Z
2952,8814663905,Mohamed Salem,Sarr,Mohamed Salem Sarr,M,1988-09-09,+22223579307,,14,Inchiri,ACTIVE,,ACTIVE,2024-12-25,2024-12-28T13:31:50.341Z,2024-12-25T10:34:00.974Z,2024-12-28T13:31:50.341Z
2953,7904433213,Ténin,Ly,Ténin Ly,F,1979-10-18,+22233932188,ténin.ly277@outlook.com,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2024-09-29,2024-11-22T22:52:30.657Z,2024-09-29T20:38:44.393Z,2024-11-22T22:52:30.657Z
2954,7901671483,Koumba,Ndiaye,Koumba Ndiaye,F,1979-01-21,+22236575326,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-12-30,2024-12-09T18:44:55.229Z,2022-12-30T16:26:16.387Z,2024-12-09T18:44:55.229Z
2955,6301592152,Aicha,Dieng,Aicha Dieng,F,1963-05-14,+22237781443,aicha.dieng964@gmail.com,1,Nouakchott-Nord,OCCASIONAL,,BLOCKED,2024-08-05,2024-08-16T19:16:16.768Z,2024-08-05T22:56:04.292Z,2024-08-16T19:16:16.768Z
2956,6203720381,Abdourahmane,Sakho,Abdourahmane Sakho,M,1962-08-09,+22225647745,,3,Nouakchott-Sud,PREMIUM,,ACTIVE,2024-12-23,2024-12-28T07:12:13.645Z,2024-12-23T21:16:37.125Z,2024-12-28T07:12:13.645Z
2957,7406209312,El Mokhtar,Yatabaré,El Mokhtar Yatabaré,M,1974-08-22,+22243221131,elmokhtar.yatabaré559@hotmail.fr,6,Brakna,STANDARD,,ACTIVE,2022-07-25,2022-10-16T15:59:38.172Z,2022-07-25T16:15:11.166Z,2022-10-16T15:59:38.172Z
