id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
1588,1441,NA558348536,AGENT,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-02-25,2024-09-28T15:17:23.747Z,2024-02-25T01:16:08.352Z,2024-09-28T15:17:23.747Z
1589,1442,NW075801637,WALLET,,MRU,25700,17000,500000,15000000,ACTIVE,true,2022-08-23,2024-02-09T22:47:34.196Z,2022-08-23T01:02:46.479Z,2024-02-09T22:47:34.196Z
1590,1443,NW208805829,WALLET,,MRU,101000,11000,500000,15000000,ACTIVE,true,2023-07-03,2024-12-24T05:27:02.415Z,2023-07-03T03:11:27.783Z,2024-12-24T05:27:02.415Z
1591,1444,NW490010738,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2023-12-26,2024-01-01T09:26:31.971Z,2023-12-26T20:18:23.795Z,2024-01-01T09:26:31.971Z
1592,1445,NM855742931,MERCHANT,,MRU,5370,48000,500000,15000000,ACTIVE,true,2023-09-28,2024-05-24T16:16:09.313Z,2023-09-28T21:42:20.061Z,2024-05-24T16:16:09.313Z
1593,1446,NW721007854,WALLET,,MRU,200825,236000,500000,15000000,ACTIVE,true,2024-08-12,2024-10-26T03:02:18.159Z,2024-08-12T21:46:33.580Z,2024-10-26T03:02:18.159Z
1594,1446,NS297387004,SAVINGS,,MRU,257650,325000,500000,15000000,ACTIVE,false,2024-08-12,2024-09-02T07:55:49.870Z,2024-08-12T21:46:33.580Z,2024-09-02T07:55:49.870Z
1595,1446,NS698500395,SAVINGS,,MRU,389000,371000,500000,15000000,ACTIVE,false,2024-08-12,2024-10-12T06:58:11.547Z,2024-08-12T21:46:33.580Z,2024-10-12T06:58:11.547Z
1596,1447,NW718309164,WALLET,,MRU,6800,6800,500000,15000000,ACTIVE,true,2022-05-10,2024-03-14T02:38:53.341Z,2022-05-10T12:37:53.855Z,2024-03-14T02:38:53.341Z
1597,1448,NW567177325,WALLET,,MRU,41000,41000,500000,15000000,ACTIVE,true,2024-10-17,2024-11-19T13:42:24.862Z,2024-10-17T13:57:37.651Z,2024-11-19T13:42:24.862Z
1598,1449,NW071927934,WALLET,,MRU,225,5900,500000,15000000,ACTIVE,true,2023-05-29,2023-11-16T06:25:55.604Z,2023-05-29T21:04:23.733Z,2023-11-16T06:25:55.604Z
1599,1450,NW045100718,WALLET,,MRU,785675,40000,500000,15000000,ACTIVE,true,2023-09-11,2024-01-28T10:45:15.177Z,2023-09-11T08:43:13.210Z,2024-01-28T10:45:15.177Z
1600,1451,NM013276338,MERCHANT,,MRU,1650,30000,500000,15000000,ACTIVE,true,2024-11-10,2024-11-30T21:32:31.352Z,2024-11-10T14:36:22.064Z,2024-11-30T21:32:31.352Z
1601,1452,NM365260243,MERCHANT,,MRU,205925,19000,500000,15000000,ACTIVE,true,2022-04-23,2024-09-26T04:49:39.318Z,2022-04-23T10:08:42.913Z,2024-09-26T04:49:39.318Z
1602,1453,NW339628964,WALLET,,MRU,410,17000,500000,15000000,ACTIVE,true,2024-08-12,2024-10-25T11:31:17.492Z,2024-08-12T23:09:38.523Z,2024-10-25T11:31:17.492Z
1603,1454,NW838712241,WALLET,,MRU,1992,11000,500000,15000000,ACTIVE,true,2023-05-22,2023-09-14T22:50:44.661Z,2023-05-22T04:24:21.758Z,2023-09-14T22:50:44.661Z
1604,1455,NW753342837,WALLET,,MRU,5800,24000,500000,15000000,ACTIVE,true,2024-04-05,2024-07-27T07:46:10.359Z,2024-04-05T05:06:22.185Z,2024-07-27T07:46:10.359Z
1605,1456,NS274079203,SAVINGS,,MRU,6100,6100,500000,15000000,ACTIVE,true,2022-02-23,2024-01-21T12:33:19.764Z,2022-02-23T11:18:23.431Z,2024-01-21T12:33:19.764Z
1606,1457,NW280032515,WALLET,,MRU,19000,19000,500000,15000000,DORMANT,true,2024-08-05,2024-09-25T14:46:47.779Z,2024-08-05T02:21:40.664Z,2024-09-25T14:46:47.779Z
1607,1458,NW513201266,WALLET,,MRU,22000,22000,500000,15000000,ACTIVE,true,2023-10-13,2023-10-30T18:09:31.014Z,2023-10-13T11:31:43.678Z,2023-10-30T18:09:31.014Z
1608,1459,NW404986679,WALLET,,MRU,31000,31000,500000,15000000,FROZEN,true,2024-12-16,2024-12-30T05:46:54.261Z,2024-12-16T17:14:17.382Z,2024-12-30T05:46:54.261Z
1609,1460,NA188168287,AGENT,,MRU,2000,23000,500000,15000000,ACTIVE,true,2022-09-03,2024-01-28T11:43:26.619Z,2022-09-03T21:37:31.293Z,2024-01-28T11:43:26.619Z
1610,1461,NW788752228,WALLET,,MRU,48000,48000,500000,15000000,ACTIVE,true,2022-06-05,2024-12-25T11:55:41.214Z,2022-06-05T09:10:39.019Z,2024-12-25T11:55:41.214Z
1611,1462,NC516677379,CORPORATE,,MRU,2600,2600,500000,15000000,ACTIVE,true,2024-12-21,2024-12-26T05:29:24.493Z,2024-12-21T15:36:53.651Z,2024-12-26T05:29:24.493Z
1612,1463,NW149962663,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2023-06-19,2024-03-02T06:06:37.307Z,2023-06-19T06:57:19.713Z,2024-03-02T06:06:37.307Z
1613,1464,NW408404469,WALLET,,MRU,41000,41000,500000,15000000,ACTIVE,true,2024-01-17,2024-04-14T20:14:01.162Z,2024-01-17T06:40:29.815Z,2024-04-14T20:14:01.162Z
1614,1465,NW925795585,WALLET,,MRU,450,22000,500000,15000000,ACTIVE,true,2024-05-07,2024-10-24T03:08:26.670Z,2024-05-07T15:51:00.214Z,2024-10-24T03:08:26.670Z
1615,1466,NW405649572,WALLET,,MRU,1160,38000,500000,15000000,ACTIVE,true,2023-05-03,2024-09-29T09:13:53.576Z,2023-05-03T14:27:19.310Z,2024-09-29T09:13:53.576Z
1616,1467,NW806381464,WALLET,,MRU,82700,7000,500000,15000000,ACTIVE,true,2023-10-19,2024-09-23T21:48:54.647Z,2023-10-19T10:06:03.939Z,2024-09-23T21:48:54.647Z
1617,1468,NW856671572,WALLET,,MRU,45000,45000,500000,15000000,ACTIVE,true,2022-05-15,2024-06-25T10:23:01.030Z,2022-05-15T14:22:00.304Z,2024-06-25T10:23:01.030Z
1618,1469,NS584734559,SAVINGS,,MRU,10260,459000,500000,15000000,ACTIVE,true,2023-06-14,2024-07-02T01:18:09.577Z,2023-06-14T22:06:22.506Z,2024-07-02T01:18:09.577Z
1619,1469,NS766891956,SAVINGS,,MRU,1163340,452000,500000,15000000,ACTIVE,false,2023-06-14,2024-11-14T18:05:09.666Z,2023-06-14T22:06:22.506Z,2024-11-14T18:05:09.666Z
1620,1470,NW020827174,WALLET,,MRU,1542050,1900,500000,15000000,ACTIVE,true,2024-03-12,2024-07-07T17:54:15.186Z,2024-03-12T12:32:46.684Z,2024-07-07T17:54:15.186Z
1621,1471,NW762301802,WALLET,,MRU,28000,28000,500000,15000000,ACTIVE,true,2023-08-04,2024-08-22T07:33:42.567Z,2023-08-04T09:37:49.630Z,2024-08-22T07:33:42.567Z
1622,1472,NS136806368,SAVINGS,,MRU,50,6200,500000,15000000,ACTIVE,true,2022-01-17,2023-08-05T11:33:01.531Z,2022-01-17T23:18:03.880Z,2023-08-05T11:33:01.531Z
1623,1473,NW148106843,WALLET,,MRU,250,4900,500000,15000000,ACTIVE,true,2023-03-30,2024-09-01T06:54:16.429Z,2023-03-30T04:59:18.915Z,2024-09-01T06:54:16.429Z
1624,1474,NW728652358,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2023-11-01,2024-11-29T03:06:33.328Z,2023-11-01T21:48:52.614Z,2024-11-29T03:06:33.328Z
1625,1475,NW607627749,WALLET,,MRU,250,1300,500000,15000000,ACTIVE,true,2024-05-25,2024-11-06T20:41:39.304Z,2024-05-25T09:51:05.854Z,2024-11-06T20:41:39.304Z
1626,1476,NS738250136,SAVINGS,,MRU,1250,17000,500000,15000000,ACTIVE,true,2022-05-17,2023-08-12T02:19:35.569Z,2022-05-17T00:22:38.747Z,2023-08-12T02:19:35.569Z
1627,1477,NW027338296,WALLET,,MRU,161600,18000,500000,15000000,ACTIVE,true,2022-08-25,2023-01-17T09:51:24.871Z,2022-08-25T01:10:12.999Z,2023-01-17T09:51:24.871Z
1628,1478,NW382148623,WALLET,,MRU,70,3100,500000,15000000,ACTIVE,true,2022-03-14,2022-06-06T18:37:33.015Z,2022-03-14T13:34:42.852Z,2022-06-06T18:37:33.015Z
1629,1479,NW450215399,WALLET,,MRU,3800,3800,500000,15000000,ACTIVE,true,2022-11-20,2024-02-05T08:30:17.891Z,2022-11-20T02:19:47.132Z,2024-02-05T08:30:17.891Z
1630,1480,NS642524123,SAVINGS,,MRU,75850,19000,500000,15000000,ACTIVE,true,2024-11-07,2024-12-06T09:03:28.141Z,2024-11-07T01:38:49.847Z,2024-12-06T09:03:28.141Z
1631,1481,NW266176462,WALLET,,MRU,1750,42000,500000,15000000,ACTIVE,true,2024-05-01,2024-10-03T17:56:11.779Z,2024-05-01T06:26:54.200Z,2024-10-03T17:56:11.779Z
1632,1482,NM970572710,MERCHANT,,MRU,27000,27000,500000,15000000,FROZEN,true,2022-12-14,2023-09-23T17:53:17.415Z,2022-12-14T17:03:49.396Z,2023-09-23T17:53:17.415Z
1633,1483,NC682884455,CORPORATE,,MRU,275,32000,500000,15000000,ACTIVE,true,2022-04-08,2022-12-23T11:01:51.223Z,2022-04-08T21:15:06.087Z,2022-12-23T11:01:51.223Z
1634,1484,NW526479035,WALLET,,MRU,7400,7400,500000,15000000,DORMANT,true,2022-04-04,2023-05-19T23:10:45.309Z,2022-04-04T17:23:40.616Z,2023-05-19T23:10:45.309Z
1635,1485,NS183274149,SAVINGS,,MRU,15000,15000,500000,15000000,ACTIVE,true,2023-02-16,2023-11-15T20:23:29.818Z,2023-02-16T19:33:31.654Z,2023-11-15T20:23:29.818Z
1636,1486,NW789282083,WALLET,,MRU,11450,9300,500000,15000000,ACTIVE,true,2022-09-26,2024-02-02T01:01:17.272Z,2022-09-26T00:58:47.456Z,2024-02-02T01:01:17.272Z
1637,1487,NW443095326,WALLET,,MRU,1550,6500,500000,15000000,ACTIVE,true,2022-11-10,2024-06-16T09:54:56.854Z,2022-11-10T05:14:56.026Z,2024-06-16T09:54:56.854Z
1638,1488,NC466084003,CORPORATE,,MRU,15000,15000,500000,15000000,ACTIVE,true,2023-05-31,2024-04-13T20:29:33.955Z,2023-05-31T09:18:49.401Z,2024-04-13T20:29:33.955Z
1639,1489,NW501358509,WALLET,,MRU,32000,32000,500000,15000000,DORMANT,true,2024-02-05,2024-06-08T01:57:51.854Z,2024-02-05T05:55:34.278Z,2024-06-08T01:57:51.854Z
1640,1490,NW582790851,WALLET,,MRU,76875,1400,500000,15000000,ACTIVE,true,2024-04-23,2024-05-03T16:12:24.291Z,2024-04-23T11:16:29.702Z,2024-05-03T16:12:24.291Z
1641,1491,NS466002702,SAVINGS,,MRU,20000,20000,500000,15000000,ACTIVE,true,2022-02-09,2023-11-11T07:26:07.648Z,2022-02-09T05:46:10.526Z,2023-11-11T07:26:07.648Z
1642,1492,NM169739008,MERCHANT,,MRU,8000,8000,500000,15000000,DORMANT,true,2022-07-22,2024-02-19T01:38:36.639Z,2022-07-22T00:43:47.781Z,2024-02-19T01:38:36.639Z
1643,1493,NC194839596,CORPORATE,,MRU,1196700,6700,500000,15000000,ACTIVE,true,2022-10-13,2023-05-07T08:55:36.176Z,2022-10-13T20:46:21.732Z,2023-05-07T08:55:36.176Z
1644,1494,NW122215747,WALLET,,MRU,7700,7700,500000,15000000,FROZEN,true,2023-11-29,2024-03-26T16:33:06.060Z,2023-11-29T00:50:34.201Z,2024-03-26T16:33:06.060Z
1645,1495,NW362815290,WALLET,,MRU,2350,10000,500000,15000000,ACTIVE,true,2022-12-14,2023-03-20T14:43:56.568Z,2022-12-14T09:37:29.423Z,2023-03-20T14:43:56.568Z
1646,1496,NA689407348,AGENT,,MRU,47000,47000,500000,15000000,ACTIVE,true,2023-10-10,2024-10-06T00:03:50.862Z,2023-10-10T02:32:57.535Z,2024-10-06T00:03:50.862Z
1647,1497,NS066727042,SAVINGS,,MRU,35000,35000,500000,15000000,ACTIVE,true,2024-05-11,2024-07-01T10:17:23.355Z,2024-05-11T14:51:55.300Z,2024-07-01T10:17:23.355Z
1648,1498,NW339686572,WALLET,,MRU,5900,5900,500000,15000000,ACTIVE,true,2022-06-15,2024-02-20T23:26:37.611Z,2022-06-15T19:07:12.579Z,2024-02-20T23:26:37.611Z
1649,1499,NW531539112,WALLET,,MRU,573547,7600,500000,15000000,ACTIVE,true,2024-01-20,2024-07-30T00:48:32.871Z,2024-01-20T06:20:48.567Z,2024-07-30T00:48:32.871Z
1650,1500,NW108781695,WALLET,,MRU,1900,14000,500000,15000000,ACTIVE,true,2023-01-18,2023-09-09T22:33:17.965Z,2023-01-18T04:27:08.937Z,2023-09-09T22:33:17.965Z
1651,1501,NW753981173,WALLET,,MRU,6725,8300,500000,15000000,ACTIVE,true,2024-07-20,2024-10-18T21:58:56.907Z,2024-07-20T21:26:16.352Z,2024-10-18T21:58:56.907Z
1652,1502,NS242512822,SAVINGS,,MRU,2350,22000,500000,15000000,ACTIVE,true,2023-02-11,2023-10-18T18:14:38.195Z,2023-02-11T04:20:46.593Z,2023-10-18T18:14:38.195Z
1653,1503,NW055673152,WALLET,,MRU,49000,23000,500000,15000000,ACTIVE,true,2023-10-23,2024-06-06T19:22:27.555Z,2023-10-23T11:21:31.363Z,2024-06-06T19:22:27.555Z
1654,1504,NW476292491,WALLET,,MRU,887000,5000,500000,15000000,ACTIVE,true,2022-05-16,2024-01-21T10:39:43.609Z,2022-05-16T08:22:27.124Z,2024-01-21T10:39:43.609Z
1655,1505,NW490622759,WALLET,,MRU,30000,30000,500000,15000000,DORMANT,true,2024-06-19,2024-09-19T23:46:31.205Z,2024-06-19T02:50:37.199Z,2024-09-19T23:46:31.205Z
1656,1506,NS968437433,SAVINGS,,MRU,3550,13000,500000,15000000,ACTIVE,true,2022-03-07,2022-04-15T11:50:39.329Z,2022-03-07T04:40:11.221Z,2022-04-15T11:50:39.329Z
1657,1507,NA145027756,AGENT,,MRU,1021800,19000,500000,15000000,ACTIVE,true,2022-07-12,2023-04-09T03:04:52.508Z,2022-07-12T06:13:49.873Z,2023-04-09T03:04:52.508Z
1658,1508,NW483107567,WALLET,,MRU,50000,50000,500000,15000000,DORMANT,true,2022-03-13,2024-12-02T08:46:42.093Z,2022-03-13T14:41:41.588Z,2024-12-02T08:46:42.093Z
1659,1509,NW974366218,WALLET,,MRU,1069,9900,500000,15000000,ACTIVE,true,2023-08-17,2023-08-21T17:55:10.544Z,2023-08-17T16:38:12.881Z,2023-08-21T17:55:10.544Z
1660,1510,NS892103910,SAVINGS,,MRU,34000,34000,500000,15000000,ACTIVE,true,2022-10-08,2023-04-08T16:00:51.400Z,2022-10-08T21:58:51.108Z,2023-04-08T16:00:51.400Z
1661,1511,NW915440679,WALLET,,MRU,14000,14000,500000,15000000,ACTIVE,true,2023-07-25,2024-02-22T05:38:02.354Z,2023-07-25T07:59:11.895Z,2024-02-22T05:38:02.354Z
1662,1512,NM743414521,MERCHANT,,MRU,18000,18000,500000,15000000,ACTIVE,true,2023-10-06,2024-08-22T13:11:18.948Z,2023-10-06T15:02:35.561Z,2024-08-22T13:11:18.948Z
1663,1513,NW557436108,WALLET,,MRU,39000,39000,500000,15000000,DORMANT,true,2024-11-26,2024-11-30T12:40:43.581Z,2024-11-26T05:32:00.336Z,2024-11-30T12:40:43.581Z
1664,1514,NW864718497,WALLET,,MRU,243200,3200,500000,15000000,ACTIVE,true,2023-03-28,2023-10-18T20:32:41.669Z,2023-03-28T12:28:35.486Z,2023-10-18T20:32:41.669Z
1665,1515,NW389091134,WALLET,,MRU,8850,48000,500000,15000000,ACTIVE,true,2023-04-25,2023-12-28T21:40:47.920Z,2023-04-25T03:29:21.646Z,2023-12-28T21:40:47.920Z
1666,1516,NW045533657,WALLET,,MRU,17000,17000,500000,15000000,ACTIVE,true,2024-10-07,2024-10-21T22:33:52.184Z,2024-10-07T00:35:03.235Z,2024-10-21T22:33:52.184Z
1667,1517,NW730727970,WALLET,,MRU,775750,32000,500000,15000000,ACTIVE,true,2022-04-23,2024-12-09T23:02:32.841Z,2022-04-23T03:11:00.039Z,2024-12-09T23:02:32.841Z
1668,1518,NM368897915,MERCHANT,,MRU,36000,36000,500000,15000000,FROZEN,true,2022-02-10,2022-07-17T10:17:57.822Z,2022-02-10T00:49:27.069Z,2022-07-17T10:17:57.822Z
1669,1519,NA938839793,AGENT,,MRU,58600,6600,500000,15000000,ACTIVE,true,2023-11-19,2024-04-05T19:10:58.824Z,2023-11-19T23:52:40.112Z,2024-04-05T19:10:58.824Z
1670,1520,NS877883196,SAVINGS,,MRU,31000,31000,500000,15000000,DORMANT,true,2023-09-20,2023-11-25T12:15:20.999Z,2023-09-20T14:29:25.165Z,2023-11-25T12:15:20.999Z
1671,1521,NA963016152,AGENT,,MRU,2800,2800,500000,15000000,ACTIVE,true,2024-02-16,2024-02-19T08:04:16.197Z,2024-02-16T13:38:39.457Z,2024-02-19T08:04:16.197Z
1672,1522,NS556887984,SAVINGS,,MRU,700,15000,500000,15000000,ACTIVE,true,2023-05-01,2024-01-06T06:01:53.545Z,2023-05-01T08:47:13.280Z,2024-01-06T06:01:53.545Z
1673,1523,NM419063449,MERCHANT,,MRU,2950,15000,500000,15000000,ACTIVE,true,2022-09-01,2024-03-08T13:53:46.965Z,2022-09-01T14:36:46.936Z,2024-03-08T13:53:46.965Z
1674,1524,NS161180853,SAVINGS,,MRU,42000,31000,500000,15000000,ACTIVE,true,2024-09-22,2024-12-12T06:30:22.886Z,2024-09-22T10:23:06.240Z,2024-12-12T06:30:22.886Z
1675,1525,NW311708212,WALLET,,MRU,30000,30000,500000,15000000,ACTIVE,true,2023-08-28,2024-02-04T02:55:04.429Z,2023-08-28T20:10:21.726Z,2024-02-04T02:55:04.429Z
1676,1526,NS957970381,SAVINGS,,MRU,29000,29000,500000,15000000,ACTIVE,true,2022-06-12,2023-03-11T06:14:44.108Z,2022-06-12T07:30:10.231Z,2023-03-11T06:14:44.108Z
1677,1527,NW721759558,WALLET,,MRU,860,15000,500000,15000000,ACTIVE,true,2023-05-14,2023-05-19T06:47:30.817Z,2023-05-14T16:00:54.460Z,2023-05-19T06:47:30.817Z
1678,1528,NW866907239,WALLET,,MRU,1500,43000,500000,15000000,ACTIVE,true,2023-06-09,2024-08-11T10:13:36.476Z,2023-06-09T16:31:15.208Z,2024-08-11T10:13:36.476Z
1679,1529,NW455011368,WALLET,,MRU,1271160,38000,500000,15000000,ACTIVE,true,2024-01-12,2024-05-28T03:46:27.188Z,2024-01-12T11:10:15.611Z,2024-05-28T03:46:27.188Z
1680,1530,NW117230441,WALLET,,MRU,97500,7500,500000,15000000,ACTIVE,true,2023-05-07,2024-01-28T15:58:55.258Z,2023-05-07T07:22:38.389Z,2024-01-28T15:58:55.258Z
1681,1531,NW742717862,WALLET,,MRU,29600,1700,500000,15000000,ACTIVE,true,2023-02-16,2023-03-05T07:06:34.126Z,2023-02-16T07:33:16.593Z,2023-03-05T07:06:34.126Z
1682,1532,NS947158337,SAVINGS,,MRU,26000,26000,500000,15000000,FROZEN,true,2023-03-12,2024-06-20T19:54:33.431Z,2023-03-12T22:05:36.793Z,2024-06-20T19:54:33.431Z
1683,1533,NW696502209,WALLET,,MRU,90290,17000,500000,15000000,ACTIVE,true,2022-03-05,2024-04-27T11:50:11.420Z,2022-03-05T14:47:12.982Z,2024-04-27T11:50:11.420Z
1684,1534,NM312728405,MERCHANT,,MRU,1307,7600,500000,15000000,ACTIVE,true,2023-07-23,2023-08-09T03:51:19.545Z,2023-07-23T15:57:11.205Z,2023-08-09T03:51:19.545Z
1685,1535,NA388677835,AGENT,,MRU,450,14000,500000,15000000,ACTIVE,true,2024-06-18,2024-11-23T03:33:40.881Z,2024-06-18T03:05:37.525Z,2024-11-23T03:33:40.881Z
1686,1536,NW638469010,WALLET,,MRU,57585,37000,500000,15000000,ACTIVE,true,2024-01-23,2024-12-16T12:06:33.079Z,2024-01-23T09:58:06.251Z,2024-12-16T12:06:33.079Z
1687,1537,NW140935570,WALLET,,MRU,200,11000,500000,15000000,ACTIVE,true,2023-11-13,2024-01-31T11:31:22.925Z,2023-11-13T01:14:40.821Z,2024-01-31T11:31:22.925Z
1688,1538,NW129314303,WALLET,,MRU,3100,3100,500000,15000000,ACTIVE,true,2023-11-10,2024-04-10T02:40:02.696Z,2023-11-10T10:41:18.673Z,2024-04-10T02:40:02.696Z
1689,1539,NM293402910,MERCHANT,,MRU,2207,35000,500000,15000000,ACTIVE,true,2022-02-12,2024-12-12T23:44:39.907Z,2022-02-12T09:32:04.185Z,2024-12-12T23:44:39.907Z
1690,1540,NW781776667,WALLET,,MRU,15000,15000,500000,15000000,ACTIVE,true,2022-09-02,2024-03-02T15:45:39.113Z,2022-09-02T20:26:31.865Z,2024-03-02T15:45:39.113Z
1691,1541,NC340153932,CORPORATE,,MRU,24000,24000,500000,15000000,ACTIVE,true,2022-08-03,2024-05-16T09:38:44.198Z,2022-08-03T14:37:43.861Z,2024-05-16T09:38:44.198Z
1692,1542,NM151428818,MERCHANT,,MRU,21000,21000,500000,15000000,DORMANT,true,2022-08-08,2022-09-03T02:52:31.050Z,2022-08-08T18:38:06.970Z,2022-09-03T02:52:31.050Z
1693,1543,NW134349823,WALLET,,MRU,2525,24000,500000,15000000,ACTIVE,true,2023-09-26,2024-10-12T03:05:06.816Z,2023-09-26T11:22:57.516Z,2024-10-12T03:05:06.816Z
1694,1544,NW977017313,WALLET,,MRU,2061,34000,500000,15000000,ACTIVE,true,2023-04-26,2024-04-18T20:15:14.728Z,2023-04-26T18:51:28.549Z,2024-04-18T20:15:14.728Z
1695,1545,NW266258955,WALLET,,MRU,45000,45000,500000,15000000,DORMANT,true,2023-03-04,2023-11-29T08:08:25.652Z,2023-03-04T10:34:56.730Z,2023-11-29T08:08:25.652Z
1696,1546,NA902362585,AGENT,,MRU,39750,41000,500000,15000000,ACTIVE,true,2024-04-09,2024-10-28T04:34:05.961Z,2024-04-09T19:15:44.582Z,2024-10-28T04:34:05.961Z
1697,1547,NW982289433,WALLET,,MRU,13000,13000,500000,15000000,ACTIVE,true,2023-10-04,2024-05-31T16:02:27.321Z,2023-10-04T01:30:52.646Z,2024-05-31T16:02:27.321Z
1698,1548,NW926685810,WALLET,,MRU,17940,45000,500000,15000000,ACTIVE,true,2024-11-27,2024-12-23T01:52:59.189Z,2024-11-27T16:46:28.274Z,2024-12-23T01:52:59.189Z
1699,1549,NW410568714,WALLET,,MRU,4450,40000,500000,15000000,ACTIVE,true,2024-11-22,2024-12-03T17:00:41.916Z,2024-11-22T02:06:00.236Z,2024-12-03T17:00:41.916Z
1700,1550,NW535109400,WALLET,,MRU,882300,6300,500000,15000000,ACTIVE,true,2023-12-11,2024-02-07T22:20:42.828Z,2023-12-11T06:45:39.187Z,2024-02-07T22:20:42.828Z
1701,1551,NS273785352,SAVINGS,,MRU,105950,46000,500000,15000000,ACTIVE,true,2022-08-31,2023-03-29T20:11:05.279Z,2022-08-31T03:20:37.496Z,2023-03-29T20:11:05.279Z
1702,1552,NW338035375,WALLET,,MRU,27900,23000,500000,15000000,ACTIVE,true,2023-06-07,2024-12-11T04:46:39.506Z,2023-06-07T05:10:47.264Z,2024-12-11T04:46:39.506Z
1703,1553,NW002960354,WALLET,,MRU,13000,13000,500000,15000000,ACTIVE,true,2023-05-27,2024-02-15T06:21:12.766Z,2023-05-27T05:05:52.582Z,2024-02-15T06:21:12.766Z
1704,1554,NW214376717,WALLET,,MRU,19000,19000,500000,15000000,ACTIVE,true,2023-05-21,2023-06-23T14:33:55.985Z,2023-05-21T17:38:30.026Z,2023-06-23T14:33:55.985Z
1705,1555,NW637527108,WALLET,,MRU,19000,19000,500000,15000000,CLOSED,true,2024-10-30,2024-11-09T08:37:45.257Z,2024-10-30T13:59:01.900Z,2024-11-09T08:37:45.257Z
1706,1556,NM155352830,MERCHANT,,MRU,13190,68000,500000,15000000,ACTIVE,true,2023-02-14,2024-10-07T08:43:30.362Z,2023-02-14T15:24:01.693Z,2024-10-07T08:43:30.362Z
1707,1556,NS034829258,SAVINGS,,MRU,200,216000,500000,15000000,ACTIVE,false,2023-02-14,2023-11-16T22:55:04.580Z,2023-02-14T15:24:01.693Z,2023-11-16T22:55:04.580Z
1708,1557,NW104698956,WALLET,,MRU,6600,6600,500000,15000000,ACTIVE,true,2022-12-22,2023-07-28T21:07:07.579Z,2022-12-22T07:12:38.098Z,2023-07-28T21:07:07.579Z
1709,1558,NW552469134,WALLET,,MRU,453000,453000,500000,15000000,ACTIVE,true,2023-04-01,2024-04-24T08:49:32.700Z,2023-04-01T05:48:32.004Z,2024-04-24T08:49:32.700Z
1710,1558,NS035517454,SAVINGS,,MRU,51000,51000,500000,15000000,ACTIVE,false,2023-04-01,2023-11-06T16:57:14.112Z,2023-04-01T05:48:32.004Z,2023-11-06T16:57:14.112Z
