id,nni,first_name,last_name,full_name,gender,birth_date,phone,email,wilaya_id,wilaya_name,profile_type,kyc_level,status,registration_date,last_login,created_at,updated_at
11,9501390298,Boubacar,Soumaré,Boubacar Soumaré,M,1995-01-20,+22224219504,boubacar.soumaré644@yahoo.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-10-21,2024-08-07T15:04:23.498Z,2022-10-21T01:00:43.277Z,2024-08-07T15:04:23.498Z
12,6308834002,Noura,Mint Vall,Noura Mint Vall,F,1963-04-05,+22222867528,,8,Guidimaka,STANDARD,,ACTIVE,2023-08-02,2024-04-19T10:21:40.950Z,2023-08-02T07:53:48.960Z,2024-04-19T10:21:40.950Z
13,0405102170,Mouna,Mint Sidi,Mouna Mint Sidi,F,2004-04-21,+22225737167,mouna.mintsidi394@gmail.com,5,Trarza,STANDARD,,ACTIVE,2023-08-05,2023-08-17T19:32:32.841Z,2023-08-05T00:28:14.238Z,2023-08-17T19:32:32.841Z
14,8504215522,Tekber,Mint Jiddou,Tekber Mint Jiddou,F,1985-06-23,+22225439437,,4,Dakhlet Nouadhibou,ACTIVE,,PENDING_KYC,2023-04-05,2023-11-07T07:24:09.745Z,2023-04-05T19:02:32.985Z,2023-11-07T07:24:09.745Z
15,7614942586,Mohamed Mahmoud,Ould Ahmed,Mohamed Mahmoud Ould Ahmed,M,1976-02-12,+22224080633,,14,Inchiri,OCCASIONAL,,ACTIVE,2024-07-28,2024-08-09T02:19:14.960Z,2024-07-28T07:02:14.816Z,2024-08-09T02:19:14.960Z
16,9203106922,Harouna,Wane,Harouna Wane,M,1992-12-08,+22223903638,harouna.wane833@yahoo.fr,3,Nouakchott-Sud,PREMIUM,,INACTIVE,2022-01-05,2024-01-13T14:49:43.799Z,2022-01-05T18:12:47.604Z,2024-01-13T14:49:43.799Z
17,6207192625,Halima,Mint Ahmed,Halima Mint Ahmed,F,1962-09-20,+22245306107,,7,Gorgol,STANDARD,,ACTIVE,2022-07-07,2023-04-09T03:44:17.804Z,2022-07-07T12:05:32.944Z,2023-04-09T03:44:17.804Z
18,9806587137,Hamoud,Ould El Ghassem,Hamoud Ould El Ghassem,M,1998-08-08,+22223895821,hamoud.ouldelghassem610@hotmail.fr,6,Brakna,OCCASIONAL,,ACTIVE,2024-10-01,2024-10-09T06:19:58.420Z,2024-10-01T00:24:34.200Z,2024-10-09T06:19:58.420Z
19,6402438018,Tekber,Mint Abeih,Tekber Mint Abeih,F,1964-12-17,+22237634265,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2023-12-26,2024-06-01T03:12:44.847Z,2023-12-26T14:21:46.320Z,2024-06-01T03:12:44.847Z
20,8802863038,Noura,Mint Limam,Noura Mint Limam,F,1988-03-12,+22232711108,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-04-04,2024-03-13T07:16:42.670Z,2023-04-04T23:20:35.963Z,2024-03-13T07:16:42.670Z
21,0404948548,Souleymane,Thiam,Souleymane Thiam,M,2004-03-14,+22224272391,,4,Dakhlet Nouadhibou,STANDARD,,PENDING_KYC,2022-03-18,2022-04-13T02:43:29.340Z,2022-03-18T17:59:07.639Z,2022-04-13T02:43:29.340Z
22,8203755011,Ibrahima,Dia,Ibrahima Dia,M,1982-06-18,+22225796948,ibrahima.dia24@outlook.com,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2022-01-12,2022-08-27T19:13:05.382Z,2022-01-12T21:08:12.325Z,2022-08-27T19:13:05.382Z
23,6406044396,Souleymane,Ould Hadrami,Souleymane Ould Hadrami,M,1964-02-08,+22225387198,,6,Brakna,ACTIVE,,ACTIVE,2022-07-23,2023-04-01T09:15:44.471Z,2022-07-23T15:16:17.252Z,2023-04-01T09:15:44.471Z
24,6202834971,Naima,Mint Messoud,Naima Mint Messoud,F,1962-04-15,+22235241497,naima.mintmessoud511@hotmail.fr,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2022-05-11,2023-03-10T00:40:48.298Z,2022-05-11T02:32:51.409Z,2023-03-10T00:40:48.298Z
25,9502265548,Aichetou,Gaye,Aichetou Gaye,F,1995-06-25,+22234262583,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-02-01,2023-10-16T06:14:50.816Z,2022-02-01T21:27:49.940Z,2023-10-16T06:14:50.816Z
26,9201390374,Abdoul,Gaye,Abdoul Gaye,M,1992-08-14,+22233409117,,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2024-01-14,2024-02-01T22:08:30.405Z,2024-01-14T19:37:47.656Z,2024-02-01T22:08:30.405Z
27,9707640698,Saadbouh,Ould Mokhtar,Saadbouh Ould Mokhtar,M,1997-08-05,+22247022921,,7,Gorgol,ACTIVE,,ACTIVE,2022-03-16,2024-08-18T03:57:50.902Z,2022-03-16T22:46:05.526Z,2024-08-18T03:57:50.902Z
28,0309158095,Messoud,Ould Horma,Messoud Ould Horma,M,2003-01-04,+22235094722,,9,Assaba,ACTIVE,,ACTIVE,2023-11-20,2023-12-14T17:33:31.474Z,2023-11-20T08:58:48.784Z,2023-12-14T17:33:31.474Z
29,6905718309,Sidi Mohamed,Ould Ghali,Sidi Mohamed Ould Ghali,M,1969-02-18,+22224836872,sidimohamed.ouldghali393@hotmail.fr,5,Trarza,STANDARD,,ACTIVE,2024-01-01,2024-05-19T05:53:36.854Z,2024-01-01T10:40:49.130Z,2024-05-19T05:53:36.854Z
30,6604802185,Ahmed Baba,Bâ,Ahmed Baba Bâ,M,1966-04-13,+22245798533,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2022-08-02,2023-02-16T00:59:54.621Z,2022-08-02T05:40:28.975Z,2023-02-16T00:59:54.621Z
31,6402469382,Vadel,Ould Ahmed,Vadel Ould Ahmed,M,1964-02-28,+22222668318,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-11-27,2024-01-29T04:01:57.166Z,2023-11-27T15:03:19.326Z,2024-01-29T04:01:57.166Z
32,7003573645,Adja,Fall,Adja Fall,F,1970-08-15,+22244043643,,3,Nouakchott-Sud,DORMANT,,ACTIVE,2024-08-24,2024-09-25T10:42:55.665Z,2024-08-24T07:13:15.840Z,2024-09-25T10:42:55.665Z
33,8404503464,Messoud,Ould Hadrami,Messoud Ould Hadrami,M,1984-08-02,+22243206494,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2023-06-14,2024-07-05T16:12:02.375Z,2023-06-14T22:04:52.281Z,2024-07-05T16:12:02.375Z
34,7301113354,Leila,Sène,Leila Sène,F,1973-05-27,+22233809505,leila.sène966@yahoo.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-03-18,2023-12-20T05:19:12.516Z,2022-03-18T22:53:17.948Z,2023-12-20T05:19:12.516Z
35,7414393090,Dado,Guèye,Dado Guèye,F,1974-04-16,+22223485727,,14,Inchiri,STANDARD,,ACTIVE,2023-08-05,2024-04-14T15:10:18.998Z,2023-08-05T19:26:57.286Z,2024-04-14T15:10:18.998Z
36,9902063054,Hafsata,Gaye,Hafsata Gaye,F,1999-02-25,+22224935757,hafsata.gaye553@yahoo.fr,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2024-06-26,2024-12-28T01:33:23.101Z,2024-06-26T22:26:58.082Z,2024-12-28T01:33:23.101Z
37,6401495818,Abdellahi,Camara,Abdellahi Camara,M,1964-12-06,+22232004429,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-04-08,2024-08-08T08:16:34.108Z,2024-04-08T09:53:18.424Z,2024-08-08T08:16:34.108Z
38,6215468394,Bilal,Fofana,Bilal Fofana,M,1962-06-01,+22225134382,,15,Tiris Zemmour,STANDARD,,ACTIVE,2024-03-22,2024-12-10T13:49:51.575Z,2024-03-22T23:49:15.970Z,2024-12-10T13:49:51.575Z
39,8815013837,Mahfoudh,Cissé,Mahfoudh Cissé,M,1988-11-17,+22222065309,,15,Tiris Zemmour,ACTIVE,,ACTIVE,2023-12-09,2024-01-07T00:09:25.879Z,2023-12-09T05:18:22.273Z,2024-01-07T00:09:25.879Z
40,0102548437,Binta,Thiaw,Binta Thiaw,F,2001-12-22,+22243017115,binta.thiaw207@gmail.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-09-02,2024-11-23T13:20:55.102Z,2022-09-02T19:58:42.698Z,2024-11-23T13:20:55.102Z
41,7803384452,Boubacar,Ould Messoud,Boubacar Ould Messoud,M,1978-12-06,+22225672883,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-08-18,2024-07-23T01:33:57.188Z,2022-08-18T19:30:41.558Z,2024-07-23T01:33:57.188Z
42,9105792935,Tourad,Ould Hadrami,Tourad Ould Hadrami,M,1991-11-20,+22234242717,,5,Trarza,OCCASIONAL,,ACTIVE,2022-10-27,2024-02-01T19:20:18.134Z,2022-10-27T08:06:39.849Z,2024-02-01T19:20:18.134Z
43,8601329335,Seynabou,Sall,Seynabou Sall,F,1986-08-13,+22223604255,seynabou.sall258@outlook.com,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2023-07-05,2024-12-25T03:39:21.618Z,2023-07-05T03:12:16.748Z,2024-12-25T03:39:21.618Z
44,9203403573,Cheikh,Sarr,Cheikh Sarr,M,1992-11-22,+22237512822,cheikh.sarr958@gmail.com,3,Nouakchott-Sud,STANDARD,,PENDING_KYC,2024-03-04,2024-06-30T07:29:28.031Z,2024-03-04T07:29:08.337Z,2024-06-30T07:29:28.031Z
45,8902425415,Aichetou,Mint Ghali,Aichetou Mint Ghali,F,1989-01-13,+22223571171,,2,Nouakchott-Ouest,STANDARD,,PENDING_KYC,2022-09-07,2023-03-16T23:37:01.799Z,2022-09-07T02:46:04.520Z,2023-03-16T23:37:01.799Z
46,6010043565,Fanta,Bah,Fanta Bah,F,1960-10-27,+22243912573,,10,Hodh Ech Chargui,STANDARD,,ACTIVE,2023-05-15,2024-04-20T22:38:18.571Z,2023-05-15T01:21:03.355Z,2024-04-20T22:38:18.571Z
47,6207552108,Rokaya,Mint Abdel Kader,Rokaya Mint Abdel Kader,F,1962-06-23,+22249605350,,7,Gorgol,STANDARD,,ACTIVE,2024-01-07,2024-01-25T19:44:04.389Z,2024-01-07T02:25:59.672Z,2024-01-25T19:44:04.389Z
48,8304548204,Karamoko,Sy,Karamoko Sy,M,1983-05-16,+22235633140,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2024-07-23,2024-09-23T03:50:28.586Z,2024-07-23T06:34:29.764Z,2024-09-23T03:50:28.586Z
49,6402729369,Fanta,Sissoko,Fanta Sissoko,F,1964-01-25,+22233224567,fanta.sissoko137@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-05-18,2022-11-12T21:04:48.890Z,2022-05-18T19:48:27.775Z,2022-11-12T21:04:48.890Z
50,7207978628,Noura,Mint Nagi,Noura Mint Nagi,F,1972-05-20,+22232992318,noura.mintnagi436@outlook.com,7,Gorgol,DORMANT,,ACTIVE,2023-11-18,2024-06-26T05:31:50.993Z,2023-11-18T05:15:03.931Z,2024-06-26T05:31:50.993Z
51,6303839305,Boubacar,Ould Wedadi,Boubacar Ould Wedadi,M,1963-01-08,+22223694432,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2023-03-10,2023-06-09T08:46:27.678Z,2023-03-10T23:53:04.044Z,2023-06-09T08:46:27.678Z
52,7502388799,Habiba,Mint Nagi,Habiba Mint Nagi,F,1975-09-03,+22237464027,,2,Nouakchott-Ouest,STANDARD,,BLOCKED,2023-06-15,2023-07-03T18:34:31.151Z,2023-06-15T04:56:20.157Z,2023-07-03T18:34:31.151Z
53,6702686960,Ethmane,Ould Sidi,Ethmane Ould Sidi,M,1967-06-12,+22236738965,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2024-12-30,2024-12-30T18:25:30.635Z,2024-12-30T17:16:14.572Z,2024-12-30T18:25:30.635Z
54,9302928463,Lemrabott,Ould Vadel,Lemrabott Ould Vadel,M,1993-06-17,+22222378165,,2,Nouakchott-Ouest,ACTIVE,,PENDING_KYC,2023-10-16,2024-09-26T09:16:35.825Z,2023-10-16T20:57:59.252Z,2024-09-26T09:16:35.825Z
55,8502598344,Ibrahima,Diakité,Ibrahima Diakité,M,1985-01-28,+22243902735,ibrahima.diakité439@outlook.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-01-07,2024-06-14T21:13:48.415Z,2024-01-07T00:57:50.219Z,2024-06-14T21:13:48.415Z
56,8213555302,Hamadi,Ould Mohamed,Hamadi Ould Mohamed,M,1982-06-10,+22237473512,hamadi.ouldmohamed556@hotmail.fr,13,Tagant,DORMANT,,ACTIVE,2022-10-26,2022-12-10T11:51:10.269Z,2022-10-26T06:44:18.092Z,2022-12-10T11:51:10.269Z
57,0503989464,Mahfoudh,Koné,Mahfoudh Koné,M,2005-05-18,+22224169686,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2023-11-23,2024-05-21T18:25:20.002Z,2023-11-23T15:07:45.117Z,2024-05-21T18:25:20.002Z
58,9309576942,Mariam,Sène,Mariam Sène,F,1993-10-25,+22223032632,mariam.sène634@yahoo.fr,9,Assaba,STANDARD,,ACTIVE,2023-01-31,2024-06-23T12:55:21.784Z,2023-01-31T02:14:40.322Z,2024-06-23T12:55:21.784Z
59,8001448308,Safiya,Sy,Safiya Sy,F,1980-11-20,+22249120920,safiya.sy708@gmail.com,1,Nouakchott-Nord,STANDARD,,ACTIVE,2023-09-28,2024-07-18T02:48:00.790Z,2023-09-28T04:11:35.188Z,2024-07-18T02:48:00.790Z
60,6402404774,Mokhtar,Ould Mokhtar,Mokhtar Ould Mokhtar,M,1964-08-08,+22222262521,,2,Nouakchott-Ouest,STANDARD,,PENDING_KYC,2024-01-23,2024-11-05T14:07:21.877Z,2024-01-23T21:12:37.901Z,2024-11-05T14:07:21.877Z
61,8501101107,Fatou,Bah,Fatou Bah,F,1985-11-17,+22233535049,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-09-18,2024-10-01T03:38:54.932Z,2022-09-18T00:45:22.577Z,2024-10-01T03:38:54.932Z
62,8401204694,Meymouna,Mint Soufi,Meymouna Mint Soufi,F,1984-06-15,+22248391346,meymouna.mintsoufi191@hotmail.fr,1,Nouakchott-Nord,STANDARD,,ACTIVE,2022-11-02,2023-05-14T22:28:58.907Z,2022-11-02T02:18:13.252Z,2023-05-14T22:28:58.907Z
63,7204109687,Hamoud,Ould El Ghassem,Hamoud Ould El Ghassem,M,1972-09-07,+22224183977,,4,Dakhlet Nouadhibou,DORMANT,,ACTIVE,2024-12-03,2024-12-28T04:50:48.283Z,2024-12-03T02:31:10.139Z,2024-12-28T04:50:48.283Z
64,9215919387,Hawa,Diakité,Hawa Diakité,F,1992-09-10,+22244833711,,15,Tiris Zemmour,DORMANT,,ACTIVE,2022-10-01,2024-12-28T12:44:50.246Z,2022-10-01T11:42:13.391Z,2024-12-28T12:44:50.246Z
65,7003700872,Lala,Gaye,Lala Gaye,F,1970-02-14,+22222953438,,3,Nouakchott-Sud,OCCASIONAL,,INACTIVE,2024-08-16,2024-09-27T22:08:44.916Z,2024-08-16T20:11:45.817Z,2024-09-27T22:08:44.916Z
66,9302470577,Abdel Aziz,Wane,Abdel Aziz Wane,M,1993-08-13,+22223206960,abdelaziz.wane950@outlook.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2023-02-26,2024-07-05T17:47:58.300Z,2023-02-26T03:35:23.615Z,2024-07-05T17:47:58.300Z
67,7002900884,Pathé,Ly,Pathé Ly,M,1970-12-07,+22233521223,pathé.ly164@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-09-14,2024-12-06T14:11:20.688Z,2024-09-14T05:10:37.820Z,2024-12-06T14:11:20.688Z
68,6103076586,Mohamed Vall,Ould Horma,Mohamed Vall Ould Horma,M,1961-02-09,+22247708645,,3,Nouakchott-Sud,OCCASIONAL,,PENDING_KYC,2022-11-18,2024-08-12T00:08:36.519Z,2022-11-18T06:50:52.014Z,2024-08-12T00:08:36.519Z
69,9812988577,Cheikh,Wane,Cheikh Wane,M,1998-12-23,+22247282484,,12,Adrar,STANDARD,,INACTIVE,2022-02-23,2023-12-23T10:04:02.865Z,2022-02-23T11:45:50.041Z,2023-12-23T10:04:02.865Z
70,6101150969,Hawa,Mint Saad,Hawa Mint Saad,F,1961-10-13,+22235205390,,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2022-08-23,2024-02-17T16:32:24.313Z,2022-08-23T00:51:55.166Z,2024-02-17T16:32:24.313Z
71,8502673999,Oumou,Mint Hadrami,Oumou Mint Hadrami,F,1985-10-09,+22232411180,oumou.minthadrami329@outlook.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-11-22,2024-09-19T08:48:27.660Z,2022-11-22T01:50:37.231Z,2024-09-19T08:48:27.660Z
72,0503866075,Habiba,Sall,Habiba Sall,F,2005-08-08,+22222773880,habiba.sall498@outlook.com,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2023-01-13,2023-12-08T18:44:06.670Z,2023-01-13T17:28:45.143Z,2023-12-08T18:44:06.670Z
73,7802717866,Haby,Tall,Haby Tall,F,1978-03-09,+22244467454,haby.tall289@gmail.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-09-19,2024-07-14T15:04:04.260Z,2023-09-19T17:40:04.572Z,2024-07-14T15:04:04.260Z
74,7203384434,Aïssata,Thiaw,Aïssata Thiaw,F,1972-10-15,+22247165568,aïssata.thiaw919@gmail.com,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-08-04,2023-04-17T01:23:10.365Z,2022-08-04T22:35:06.655Z,2023-04-17T01:23:10.365Z
75,9115677949,Horma,Sakho,Horma Sakho,M,1991-02-03,+22244436983,horma.sakho661@gmail.com,15,Tiris Zemmour,STANDARD,,ACTIVE,2024-10-05,2024-11-23T14:02:12.785Z,2024-10-05T19:06:38.377Z,2024-11-23T14:02:12.785Z
76,6802226792,Koumba,Thiaw,Koumba Thiaw,F,1968-07-12,+22236924599,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-06-28,2024-07-16T01:37:14.192Z,2024-06-28T00:11:36.300Z,2024-07-16T01:37:14.192Z
77,7803432333,Seynabou,Gaye,Seynabou Gaye,F,1978-01-12,+22223755254,seynabou.gaye957@hotmail.fr,3,Nouakchott-Sud,STANDARD,,ACTIVE,2023-08-05,2024-11-27T22:48:41.618Z,2023-08-05T20:20:09.003Z,2024-11-27T22:48:41.618Z
78,0502843776,Ahmed Baba,Ould Isselmou,Ahmed Baba Ould Isselmou,M,2005-08-14,+22223911740,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-11-04,2024-08-10T08:35:50.730Z,2023-11-04T21:30:44.411Z,2024-08-10T08:35:50.730Z
79,8401529795,Yacoub,Ndiaye,Yacoub Ndiaye,M,1984-10-20,+22224825475,yacoub.ndiaye803@gmail.com,1,Nouakchott-Nord,PREMIUM,,ACTIVE,2023-08-01,2024-03-22T04:40:34.592Z,2023-08-01T17:08:28.861Z,2024-03-22T04:40:34.592Z
80,6002820547,Karounga,Anne,Karounga Anne,M,1960-12-23,+22224415045,karounga.anne960@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-02-01,2024-09-09T16:54:57.501Z,2024-02-01T11:55:12.957Z,2024-09-09T16:54:57.501Z
81,8401258288,Sory,Sakho,Sory Sakho,M,1984-07-21,+22222510487,sory.sakho213@yahoo.fr,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-10-29,2024-12-04T16:06:32.746Z,2024-10-29T03:23:53.564Z,2024-12-04T16:06:32.746Z
82,6708738133,Hapsatou,Wade,Hapsatou Wade,F,1967-10-02,+22224849498,hapsatou.wade431@outlook.com,8,Guidimaka,OCCASIONAL,,ACTIVE,2024-02-06,2024-11-05T02:00:34.491Z,2024-02-06T08:06:14.520Z,2024-11-05T02:00:34.491Z
83,0401384156,Fatou,Thiam,Fatou Thiam,F,2004-09-10,+22225756746,fatou.thiam580@yahoo.fr,1,Nouakchott-Nord,PREMIUM,,ACTIVE,2022-03-20,2024-06-09T14:14:33.075Z,2022-03-20T23:11:35.781Z,2024-06-09T14:14:33.075Z
84,0504529016,Kadiatou,Diakité,Kadiatou Diakité,F,2005-01-07,+22235429774,kadiatou.diakité18@gmail.com,4,Dakhlet Nouadhibou,ACTIVE,,ACTIVE,2024-03-17,2024-06-21T04:08:36.307Z,2024-03-17T16:14:44.534Z,2024-06-21T04:08:36.307Z
85,9506357724,Dado,Koné,Dado Koné,F,1995-11-11,+22222458735,,6,Brakna,VIP,,ACTIVE,2024-09-28,2024-11-26T07:46:55.718Z,2024-09-28T00:59:45.895Z,2024-11-26T07:46:55.718Z
86,6803761944,Koumba,Guèye,Koumba Guèye,F,1968-03-03,+22225234933,koumba.guèye580@gmail.com,3,Nouakchott-Sud,STANDARD,,ACTIVE,2023-01-17,2023-05-15T11:25:48.847Z,2023-01-17T00:01:19.703Z,2023-05-15T11:25:48.847Z
87,9712573857,Tamba,Diarra,Tamba Diarra,M,1997-07-18,+22248628738,tamba.diarra225@hotmail.fr,12,Adrar,ACTIVE,,ACTIVE,2022-08-21,2022-10-14T00:00:20.905Z,2022-08-21T22:14:30.607Z,2022-10-14T00:00:20.905Z
88,7403149345,Meymouna,Mint Vadel,Meymouna Mint Vadel,F,1974-09-13,+22224232449,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2022-03-20,2024-02-16T21:58:08.847Z,2022-03-20T18:15:58.066Z,2024-02-16T21:58:08.847Z
89,7602038860,Souleymane,Ould Saad,Souleymane Ould Saad,M,1976-03-15,+22223909758,,2,Nouakchott-Ouest,PREMIUM,,ACTIVE,2023-05-08,2024-05-05T16:31:40.121Z,2023-05-08T22:47:06.269Z,2024-05-05T16:31:40.121Z
90,8604766894,Aziza,Bathily,Aziza Bathily,F,1986-03-26,+22225918159,aziza.bathily21@gmail.com,4,Dakhlet Nouadhibou,DORMANT,,ACTIVE,2023-07-01,2024-05-06T04:04:25.064Z,2023-07-01T07:40:34.245Z,2024-05-06T04:04:25.064Z
91,9202355590,Habiboullah,Koné,Habiboullah Koné,M,1992-08-07,+22225835510,,2,Nouakchott-Ouest,ACTIVE,,SUSPENDED,2023-02-19,2024-12-11T05:28:19.495Z,2023-02-19T17:30:07.686Z,2024-12-11T05:28:19.495Z
92,9007943811,Saleck,Ould Abeih,Saleck Ould Abeih,M,1990-05-17,+22224954435,saleck.ouldabeih342@yahoo.fr,7,Gorgol,OCCASIONAL,,ACTIVE,2023-02-22,2023-09-12T06:50:31.956Z,2023-02-22T04:41:25.821Z,2023-09-12T06:50:31.956Z
93,6203476299,Lehbib,Diallo,Lehbib Diallo,M,1962-03-13,+22241640957,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2024-01-14,2024-12-19T21:43:11.801Z,2024-01-14T11:25:18.896Z,2024-12-19T21:43:11.801Z
94,6202951454,Ghali,Ould Jiddou,Ghali Ould Jiddou,M,1962-04-14,+22234175530,ghali.ouldjiddou730@outlook.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-10-10,2024-12-08T03:17:30.723Z,2024-10-10T21:46:45.715Z,2024-12-08T03:17:30.723Z
95,8706445677,Sira,Ly,Sira Ly,F,1987-09-05,+22242856761,,6,Brakna,STANDARD,,ACTIVE,2023-02-28,2023-03-10T06:37:44.388Z,2023-02-28T08:59:19.724Z,2023-03-10T06:37:44.388Z
96,6909368988,Mouna,Mint Brahim,Mouna Mint Brahim,F,1969-02-11,+22237314517,,9,Assaba,ACTIVE,,ACTIVE,2023-01-08,2023-06-30T08:11:36.914Z,2023-01-08T11:14:43.267Z,2023-06-30T08:11:36.914Z
97,7303152056,El Mokhtar,Mbaye,El Mokhtar Mbaye,M,1973-06-15,+22233569782,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2023-05-23,2024-12-10T16:11:44.151Z,2023-05-23T01:13:02.525Z,2024-12-10T16:11:44.151Z
98,7503674002,Aissata,Mint Dah,Aissata Mint Dah,F,1975-04-11,+22225687646,,3,Nouakchott-Sud,ACTIVE,,ACTIVE,2022-07-27,2023-01-31T22:17:20.718Z,2022-07-27T10:59:27.722Z,2023-01-31T22:17:20.718Z
99,7202694932,Saidou,Barry,Saidou Barry,M,1972-03-16,+22224785280,,2,Nouakchott-Ouest,PREMIUM,,ACTIVE,2023-11-28,2023-12-13T19:09:19.855Z,2023-11-28T02:51:04.390Z,2023-12-13T19:09:19.855Z
