id,nni,first_name,last_name,full_name,gender,birth_date,phone,email,wilaya_id,wilaya_name,profile_type,kyc_level,status,registration_date,last_login,created_at,updated_at
7206,0002465557,Halima,Soumaré,Halima Soumaré,F,2000-11-25,+22222574967,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2022-04-24,2022-12-17T12:38:31.319Z,2022-04-24T14:46:42.407Z,2022-12-17T12:38:31.319Z
7207,8703908690,Abdel Rahman,Ould El Hacen,Abdel Rahman Ould El Hacen,M,1987-01-13,+22224137432,,3,Nouakchott-Sud,ACTIVE,,ACTIVE,2024-04-15,2024-09-13T07:02:16.902Z,2024-04-15T09:38:18.376Z,2024-09-13T07:02:16.902Z
7208,9104358640,Kelthoum,Mint Ahmedou,Kelthoum Mint Ahmedou,F,1991-05-26,+22225450732,,4,Dakhlet Nouadhibou,ACTIVE,,ACTIVE,2022-02-03,2023-01-04T15:02:42.516Z,2022-02-03T04:09:33.278Z,2023-01-04T15:02:42.516Z
7209,8802251006,Aminetou,Diallo,Aminetou Diallo,F,1988-02-26,+22233037643,aminetou.diallo989@gmail.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2022-04-10,2022-11-28T06:07:15.025Z,2022-04-10T15:19:31.675Z,2022-11-28T06:07:15.025Z
7210,9404282548,Mountaga,Faye,Mountaga Faye,M,1994-09-16,+22222214269,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-06-25,2023-10-14T23:25:41.427Z,2022-06-25T03:30:18.972Z,2023-10-14T23:25:41.427Z
7211,6004854692,Vatma,Sarr,Vatma Sarr,F,1960-02-09,+22248640066,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2024-01-13,2024-09-04T00:49:42.358Z,2024-01-13T02:24:32.545Z,2024-09-04T00:49:42.358Z
7212,8303394077,Hawa,Gaye,Hawa Gaye,F,1983-01-07,+22224778553,,3,Nouakchott-Sud,STANDARD,,PENDING_KYC,2024-12-01,2024-12-04T12:01:18.624Z,2024-12-01T16:52:14.322Z,2024-12-04T12:01:18.624Z
7213,7601191476,Yacoub,Ould Hamadi,Yacoub Ould Hamadi,M,1976-10-10,+22235796527,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2023-06-29,2023-11-23T03:42:38.791Z,2023-06-29T02:47:05.197Z,2023-11-23T03:42:38.791Z
7214,6907366333,Cheikhna,Ould Vall,Cheikhna Ould Vall,M,1969-08-19,+22222631806,cheikhna.ouldvall304@gmail.com,7,Gorgol,STANDARD,,ACTIVE,2023-02-07,2024-10-25T12:38:17.322Z,2023-02-07T23:23:41.334Z,2024-10-25T12:38:17.322Z
7215,8009936588,Youssouf,Ould Abdel Aziz,Youssouf Ould Abdel Aziz,M,1980-04-14,+22224033571,,9,Assaba,STANDARD,,ACTIVE,2022-04-04,2024-08-15T12:46:34.010Z,2022-04-04T21:19:06.502Z,2024-08-15T12:46:34.010Z
7216,8013464826,Zeinab,Mint Ethmane,Zeinab Mint Ethmane,F,1980-01-22,+22225672957,,13,Tagant,DORMANT,,ACTIVE,2024-06-15,2024-06-20T03:15:11.944Z,2024-06-15T09:52:51.504Z,2024-06-20T03:15:11.944Z
7217,9902054852,Hapsatou,Fofana,Hapsatou Fofana,F,1999-03-26,+22223784373,hapsatou.fofana853@yahoo.fr,2,Nouakchott-Ouest,ACTIVE,,INACTIVE,2023-09-05,2023-09-16T10:49:42.228Z,2023-09-05T01:57:45.957Z,2023-09-16T10:49:42.228Z
7218,8402027665,Noura,Mint Vall,Noura Mint Vall,F,1984-03-26,+22244366999,noura.mintvall786@outlook.com,2,Nouakchott-Ouest,PREMIUM,,ACTIVE,2023-07-26,2023-09-02T07:14:23.871Z,2023-07-26T21:02:07.327Z,2023-09-02T07:14:23.871Z
7219,8714237293,Mariama,Koné,Mariama Koné,F,1987-05-20,+22237811847,mariama.koné581@gmail.com,14,Inchiri,STANDARD,,ACTIVE,2023-03-18,2024-04-23T10:52:10.942Z,2023-03-18T23:32:30.397Z,2024-04-23T10:52:10.942Z
7220,0102143270,Kadiatou,Sy,Kadiatou Sy,F,2001-06-13,+22233582350,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-06-19,2024-12-24T12:30:23.992Z,2024-06-19T00:53:16.813Z,2024-12-24T12:30:23.992Z
7221,9912058891,Isselmou,Fall,Isselmou Fall,M,1999-06-21,+22223353825,,12,Adrar,STANDARD,,ACTIVE,2024-10-30,2024-11-12T15:04:25.404Z,2024-10-30T16:40:38.292Z,2024-11-12T15:04:25.404Z
7222,9007465258,Mbarka,Mint Wedadi,Mbarka Mint Wedadi,F,1990-06-07,+22232238457,,7,Gorgol,STANDARD,,ACTIVE,2022-09-15,2024-11-24T12:09:08.961Z,2022-09-15T23:26:55.735Z,2024-11-24T12:09:08.961Z
7223,7907561803,Seynabou,Camara,Seynabou Camara,F,1979-07-22,+22223718306,,7,Gorgol,VIP,,ACTIVE,2022-08-27,2022-12-11T05:41:30.169Z,2022-08-27T16:04:12.925Z,2022-12-11T05:41:30.169Z
7224,8602094436,Hamoud,Gaye,Hamoud Gaye,M,1986-02-21,+22235541436,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2022-01-31,2023-03-24T09:17:35.709Z,2022-01-31T14:23:21.945Z,2023-03-24T09:17:35.709Z
7225,8010590564,Coumba,Sall,Coumba Sall,F,1980-04-07,+22248272190,,10,Hodh Ech Chargui,STANDARD,,ACTIVE,2022-11-12,2024-08-05T12:41:46.877Z,2022-11-12T16:25:29.048Z,2024-08-05T12:41:46.877Z
7226,9902022295,Salem,Ould Vadel,Salem Ould Vadel,M,1999-12-09,+22233616528,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-02-10,2023-09-19T07:44:30.610Z,2023-02-10T16:31:05.929Z,2023-09-19T07:44:30.610Z
7227,9902046235,Malouma,Mint El Mokhtar,Malouma Mint El Mokhtar,F,1999-10-28,+22222553466,malouma.mintelmokhtar55@outlook.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2023-06-07,2024-10-16T13:22:06.748Z,2023-06-07T00:01:54.440Z,2024-10-16T13:22:06.748Z
7228,6904267789,Youssouf,Ould Jiddou,Youssouf Ould Jiddou,M,1969-07-28,+22233122221,youssouf.ouldjiddou134@outlook.com,4,Dakhlet Nouadhibou,DORMANT,,ACTIVE,2023-06-02,2023-06-22T20:47:51.599Z,2023-06-02T18:54:26.956Z,2023-06-22T20:47:51.599Z
7229,9502004437,Khadijetou,Wade,Khadijetou Wade,F,1995-12-07,+22233828214,khadijetou.wade42@hotmail.fr,2,Nouakchott-Ouest,STANDARD,,INACTIVE,2024-09-21,2024-09-26T21:37:13.228Z,2024-09-21T02:44:36.900Z,2024-09-26T21:37:13.228Z
7230,9004751455,Ténin,Dia,Ténin Dia,F,1990-01-12,+22241570373,,4,Dakhlet Nouadhibou,ACTIVE,,INACTIVE,2022-07-23,2023-08-23T11:56:55.817Z,2022-07-23T09:39:15.524Z,2023-08-23T11:56:55.817Z
7231,8003641350,Jemila,Mint Ghali,Jemila Mint Ghali,F,1980-01-10,+22234762732,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2022-08-08,2024-03-26T06:29:35.923Z,2022-08-08T12:22:21.944Z,2024-03-26T06:29:35.923Z
7232,0103507590,Mohamed Mahmoud,Ould Saad,Mohamed Mahmoud Ould Saad,M,2001-05-15,+22243518615,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2024-12-06,2024-12-06T15:38:40.553Z,2024-12-06T01:42:46.154Z,2024-12-06T15:38:40.553Z
7233,0115879348,El Hacen,Ba,El Hacen Ba,M,2001-11-17,+22233365370,elhacen.ba980@gmail.com,15,Tiris Zemmour,OCCASIONAL,,ACTIVE,2024-02-29,2024-06-01T14:10:25.162Z,2024-02-29T16:49:37.723Z,2024-06-01T14:10:25.162Z
7234,0102067040,Kadiatou,Baldé,Kadiatou Baldé,F,2001-11-28,+22222132448,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2024-05-03,2024-05-08T15:22:06.656Z,2024-05-03T18:27:30.030Z,2024-05-08T15:22:06.656Z
7235,6703689717,Coumba,Bah,Coumba Bah,F,1967-06-14,+22223703978,coumba.bah726@hotmail.fr,3,Nouakchott-Sud,DORMANT,,BLOCKED,2023-11-01,2024-11-22T16:54:44.353Z,2023-11-01T13:39:46.861Z,2024-11-22T16:54:44.353Z
7236,7409490575,Rokaya,Mint Salem,Rokaya Mint Salem,F,1974-03-06,+22222707111,,9,Assaba,OCCASIONAL,,ACTIVE,2022-04-01,2022-08-29T05:06:43.025Z,2022-04-01T02:35:53.763Z,2022-08-29T05:06:43.025Z
7237,9108548094,Boubacar,Fall,Boubacar Fall,M,1991-05-25,+22237826754,,8,Guidimaka,DORMANT,,ACTIVE,2022-10-09,2024-07-18T00:15:31.421Z,2022-10-09T17:57:20.608Z,2024-07-18T00:15:31.421Z
7238,7602439090,Vall,Ould Habiboullah,Vall Ould Habiboullah,M,1976-03-03,+22225618665,vall.ouldhabiboullah891@hotmail.fr,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-01-15,2024-08-17T06:48:47.039Z,2024-01-15T10:21:14.972Z,2024-08-17T06:48:47.039Z
7239,7301724521,Mouna,Mint Ahmed,Mouna Mint Ahmed,F,1973-06-08,+22223358045,mouna.mintahmed29@yahoo.fr,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-12-16,2024-12-26T13:53:57.989Z,2024-12-16T11:41:01.217Z,2024-12-26T13:53:57.989Z
7240,7615279513,Noura,Mint Mahmoud,Noura Mint Mahmoud,F,1976-12-17,+22242709529,,15,Tiris Zemmour,OCCASIONAL,,ACTIVE,2024-08-31,2024-09-11T15:22:35.955Z,2024-08-31T21:50:24.723Z,2024-09-11T15:22:35.955Z
7241,8910876087,Hawa,Fall,Hawa Fall,F,1989-03-20,+22242288157,hawa.fall746@hotmail.fr,10,Hodh Ech Chargui,ACTIVE,,ACTIVE,2022-06-07,2023-07-22T19:59:20.918Z,2022-06-07T18:08:52.221Z,2023-07-22T19:59:20.918Z
7242,0002501963,Binta,Ndiaye,Binta Ndiaye,F,2000-07-23,+22222458489,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2023-04-22,2024-08-10T19:53:34.173Z,2023-04-22T15:46:06.225Z,2024-08-10T19:53:34.173Z
7243,8306787425,Sadio,Diakité,Sadio Diakité,M,1983-04-08,+22224245776,sadio.diakité756@hotmail.fr,6,Brakna,OCCASIONAL,,ACTIVE,2023-06-25,2024-07-21T16:24:52.613Z,2023-06-25T21:06:34.684Z,2024-07-21T16:24:52.613Z
7244,9015325566,Abeih,Ould El Mokhtar,Abeih Ould El Mokhtar,M,1990-01-24,+22234367538,abeih.ouldelmokhtar333@outlook.com,15,Tiris Zemmour,STANDARD,,PENDING_KYC,2024-05-05,2024-12-17T10:07:34.482Z,2024-05-05T03:23:00.593Z,2024-12-17T10:07:34.482Z
7245,0302501528,Maimouna,Kouyaté,Maimouna Kouyaté,F,2003-03-22,+22225990112,,2,Nouakchott-Ouest,STANDARD,,INACTIVE,2024-03-08,2024-10-27T08:40:58.949Z,2024-03-08T21:18:04.235Z,2024-10-27T08:40:58.949Z
