id,nni,first_name,last_name,full_name,gender,birth_date,phone,email,wilaya_id,wilaya_name,profile_type,kyc_level,status,registration_date,last_login,created_at,updated_at
8616,9105483819,Maimouna,Dramé,Maimouna Dramé,F,1991-11-03,+22223220796,,5,Trarza,ACTIVE,,ACTIVE,2024-06-26,2024-10-04T21:08:07.545Z,2024-06-26T12:35:48.292Z,2024-10-04T21:08:07.545Z
8617,9602130012,Cheikh Sidiya,Ould Salem,Cheikh Sidiya Ould Salem,M,1996-09-17,+22247250682,cheikhsidiya.ouldsalem484@yahoo.fr,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-04-05,2024-09-06T04:29:05.848Z,2024-04-05T15:53:32.864Z,2024-09-06T04:29:05.848Z
8618,8309632944,Ghali,Ould Maloum,Ghali Ould Maloum,M,1983-09-11,+22232088299,ghali.ouldmaloum866@gmail.com,9,Assaba,OCCASIONAL,,ACTIVE,2024-08-19,2024-08-22T23:22:28.216Z,2024-08-19T16:06:16.689Z,2024-08-22T23:22:28.216Z
8619,0501954587,Vadel,Ould Hamoud,Vadel Ould Hamoud,M,2005-10-19,+22225829946,,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2023-07-07,2024-03-16T14:08:43.181Z,2023-07-07T02:01:37.195Z,2024-03-16T14:08:43.181Z
8620,6301001034,Salif,Kane,Salif Kane,M,1963-02-25,+22225858343,,1,Nouakchott-Nord,OCCASIONAL,,PENDING_KYC,2023-02-01,2023-08-13T11:56:00.792Z,2023-02-01T17:00:13.625Z,2023-08-13T11:56:00.792Z
8621,9504347484,Vadel,Ould Jiddou,Vadel Ould Jiddou,M,1995-08-09,+22223374370,vadel.ouldjiddou171@outlook.com,4,Dakhlet Nouadhibou,PREMIUM,,ACTIVE,2023-12-01,2024-12-22T07:37:52.954Z,2023-12-01T23:10:31.543Z,2024-12-22T07:37:52.954Z
8622,9502224396,Hamadi,Koita,Hamadi Koita,M,1995-04-06,+22225931680,hamadi.koita21@hotmail.fr,2,Nouakchott-Ouest,PREMIUM,,ACTIVE,2022-07-11,2023-08-04T13:50:57.683Z,2022-07-11T07:49:28.527Z,2023-08-04T13:50:57.683Z
8623,8202661038,Fallou,Koita,Fallou Koita,M,1982-12-25,+22222348978,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2023-02-18,2023-09-12T18:58:44.983Z,2023-02-18T08:23:40.171Z,2023-09-12T18:58:44.983Z
8624,8601269901,Oumou,Sall,Oumou Sall,F,1986-04-02,+22237457584,,1,Nouakchott-Nord,OCCASIONAL,,INACTIVE,2022-05-01,2022-10-06T19:57:10.072Z,2022-05-01T15:10:59.493Z,2022-10-06T19:57:10.072Z
8625,7409960038,Mbareck,Ould Brahim,Mbareck Ould Brahim,M,1974-07-02,+22223585250,mbareck.ouldbrahim746@gmail.com,9,Assaba,STANDARD,,ACTIVE,2024-10-03,2024-12-21T03:43:54.066Z,2024-10-03T01:10:32.741Z,2024-12-21T03:43:54.066Z
8626,8501834896,Anta,Diarra,Anta Diarra,F,1985-10-17,+22225060742,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2023-06-07,2024-08-31T16:19:29.302Z,2023-06-07T23:42:45.994Z,2024-08-31T16:19:29.302Z
8627,8705982199,Aminetou,Mint El Hacen,Aminetou Mint El Hacen,F,1987-06-23,+22224042582,aminetou.mintelhacen871@outlook.com,5,Trarza,OCCASIONAL,,INACTIVE,2024-01-27,2024-04-10T01:36:11.231Z,2024-01-27T13:52:57.548Z,2024-04-10T01:36:11.231Z
8628,8702230293,Aïssata,Diop,Aïssata Diop,F,1987-10-25,+22225405726,aïssata.diop889@outlook.com,2,Nouakchott-Ouest,STANDARD,,INACTIVE,2022-10-25,2023-09-11T10:44:40.753Z,2022-10-25T17:00:06.213Z,2023-09-11T10:44:40.753Z
8629,6204160087,Souleymane,Tall,Souleymane Tall,M,1962-08-11,+22234043979,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2023-07-16,2024-10-13T18:18:13.455Z,2023-07-16T18:45:20.127Z,2024-10-13T18:18:13.455Z
8630,9402008238,Taleb,Ould Bouha,Taleb Ould Bouha,M,1994-01-05,+22248113360,,2,Nouakchott-Ouest,ACTIVE,,INACTIVE,2022-11-11,2023-01-20T17:28:06.982Z,2022-11-11T10:06:41.645Z,2023-01-20T17:28:06.982Z
8631,7802674756,Vatma,Mint Nenni,Vatma Mint Nenni,F,1978-01-20,+22223599999,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-07-11,2023-09-27T00:00:21.540Z,2023-07-11T21:54:05.040Z,2023-09-27T00:00:21.540Z
8632,9007672483,Aissata,Mint Khalil,Aissata Mint Khalil,F,1990-03-26,+22237394224,,7,Gorgol,STANDARD,,ACTIVE,2024-11-09,2024-11-24T00:30:48.867Z,2024-11-09T21:58:03.796Z,2024-11-24T00:30:48.867Z
8633,9604294015,Ibou,Wane,Ibou Wane,M,1996-08-26,+22233920325,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2022-01-31,2023-09-01T11:03:29.747Z,2022-01-31T05:07:23.990Z,2023-09-01T11:03:29.747Z
8634,8004321402,Leila,Mint Habiboullah,Leila Mint Habiboullah,F,1980-12-08,+22224388900,,4,Dakhlet Nouadhibou,STANDARD,,PENDING_KYC,2023-03-15,2024-02-15T06:17:24.405Z,2023-03-15T13:49:05.692Z,2024-02-15T06:17:24.405Z
8635,6801742468,Khadijetou,Mint Tourad,Khadijetou Mint Tourad,F,1968-07-25,+22246495942,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2022-06-22,2023-03-03T05:04:47.803Z,2022-06-22T13:10:28.850Z,2023-03-03T05:04:47.803Z
8636,7808752074,Hamoud,Ould Nenni,Hamoud Ould Nenni,M,1978-06-22,+22244333423,hamoud.ouldnenni38@hotmail.fr,8,Guidimaka,OCCASIONAL,,ACTIVE,2023-09-13,2023-12-02T15:34:26.083Z,2023-09-13T04:09:58.628Z,2023-12-02T15:34:26.083Z
8637,7303853661,Samba,Kouyaté,Samba Kouyaté,M,1973-08-02,+22224849854,samba.kouyaté576@hotmail.fr,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-07-21,2023-06-24T04:35:25.034Z,2022-07-21T23:24:59.416Z,2023-06-24T04:35:25.034Z
8638,8505165572,Doudou,Sène,Doudou Sène,M,1985-08-26,+22236926870,doudou.sène913@gmail.com,5,Trarza,STANDARD,,ACTIVE,2022-06-03,2023-01-05T16:33:54.562Z,2022-06-03T17:11:47.237Z,2023-01-05T16:33:54.562Z
8639,7902952318,Noura,Mint Mahmoud,Noura Mint Mahmoud,F,1979-08-24,+22222095184,noura.mintmahmoud617@yahoo.fr,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2022-07-25,2023-04-09T13:52:27.188Z,2022-07-25T17:55:36.519Z,2023-04-09T13:52:27.188Z
8640,7002932687,Saad,Ould Messoud,Saad Ould Messoud,M,1970-12-23,+22232957117,saad.ouldmessoud737@outlook.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-03-18,2024-05-16T22:41:09.424Z,2024-03-18T04:45:52.032Z,2024-05-16T22:41:09.424Z
8641,7002179691,Hafsata,Mint Soufi,Hafsata Mint Soufi,F,1970-09-04,+22245481562,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-11-29,2024-12-13T14:54:50.553Z,2024-11-29T23:57:01.914Z,2024-12-13T14:54:50.553Z
8642,6802012863,Maimouna,Kanouté,Maimouna Kanouté,F,1968-03-07,+22241942582,maimouna.kanouté601@gmail.com,2,Nouakchott-Ouest,STANDARD,,PENDING_KYC,2023-03-04,2024-09-27T00:45:39.829Z,2023-03-04T03:22:03.145Z,2024-09-27T00:45:39.829Z
8643,9203217958,Harouna,Wane,Harouna Wane,M,1992-12-08,+22225184551,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2024-10-18,2024-10-19T01:14:36.074Z,2024-10-18T17:36:04.790Z,2024-10-19T01:14:36.074Z
8644,6207545492,Halima,Mint Ahmed,Halima Mint Ahmed,F,1962-09-20,+22244617570,halima.mintahmed304@gmail.com,7,Gorgol,STANDARD,,ACTIVE,2022-03-24,2023-04-30T12:02:11.279Z,2022-03-24T05:17:31.663Z,2023-04-30T12:02:11.279Z
8645,8004325406,Ténin,Bah,Ténin Bah,F,1980-11-04,+22224186517,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2023-02-11,2023-05-05T07:41:44.057Z,2023-02-11T08:53:42.471Z,2023-05-05T07:41:44.057Z
8646,9910672688,El Mokhtar,Ould Vadel,El Mokhtar Ould Vadel,M,1999-08-23,+22224654792,elmokhtar.ouldvadel129@gmail.com,10,Hodh Ech Chargui,STANDARD,,ACTIVE,2022-10-20,2023-06-30T20:07:27.488Z,2022-10-20T06:49:33.602Z,2023-06-30T20:07:27.488Z
8647,8602837521,Sory,Dia,Sory Dia,M,1986-07-16,+22247070090,sory.dia807@gmail.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-10-12,2024-03-06T15:51:13.506Z,2023-10-12T22:34:28.518Z,2024-03-06T15:51:13.506Z
8648,6502525713,Rokaya,Mint Maloum,Rokaya Mint Maloum,F,1965-01-18,+22232209506,rokaya.mintmaloum12@outlook.com,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2023-08-01,2024-09-12T09:49:02.662Z,2023-08-01T22:07:21.124Z,2024-09-12T09:49:02.662Z
8649,9705719985,Sidina,Cissé,Sidina Cissé,M,1997-03-09,+22243956124,,5,Trarza,STANDARD,,ACTIVE,2022-07-22,2023-02-15T01:37:40.466Z,2022-07-22T20:51:35.550Z,2023-02-15T01:37:40.466Z
8650,0005121098,Yacoub,Ould Limam,Yacoub Ould Limam,M,2000-01-09,+22237259886,yacoub.ouldlimam762@yahoo.fr,5,Trarza,ACTIVE,,ACTIVE,2023-11-25,2024-06-04T17:58:31.923Z,2023-11-25T18:12:55.130Z,2024-06-04T17:58:31.923Z
8651,6502271924,Cheikh Sidiya,Bathily,Cheikh Sidiya Bathily,M,1965-05-08,+22223390379,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-01-19,2024-02-07T07:26:11.229Z,2024-01-19T20:09:32.016Z,2024-02-07T07:26:11.229Z
8652,8204640699,Mounina,Mint Abdallah,Mounina Mint Abdallah,F,1982-05-23,+22248786102,mounina.mintabdallah554@gmail.com,4,Dakhlet Nouadhibou,ACTIVE,,ACTIVE,2023-04-03,2024-03-17T00:18:53.106Z,2023-04-03T19:12:52.251Z,2024-03-17T00:18:53.106Z
8653,9305500248,Cellou,Anne,Cellou Anne,M,1993-08-03,+22224813489,cellou.anne935@outlook.com,5,Trarza,STANDARD,,ACTIVE,2023-09-19,2024-12-21T11:44:26.426Z,2023-09-19T07:25:16.907Z,2024-12-21T11:44:26.426Z
8654,9013190092,Cheikh,Ould Cheikh,Cheikh Ould Cheikh,M,1990-05-02,+22242751618,,13,Tagant,STANDARD,,ACTIVE,2023-03-16,2023-07-28T03:56:40.307Z,2023-03-16T21:58:24.649Z,2023-07-28T03:56:40.307Z
8655,7402956430,Salka,Mint Abdel Kader,Salka Mint Abdel Kader,F,1974-11-10,+22243236411,salka.mintabdelkader843@gmail.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-10-21,2024-02-05T07:12:10.037Z,2023-10-21T20:32:49.151Z,2024-02-05T07:12:10.037Z
8656,7406772676,Fallou,Diop,Fallou Diop,M,1974-09-15,+22237784314,,6,Brakna,ACTIVE,,ACTIVE,2023-05-16,2024-04-11T21:16:06.244Z,2023-05-16T21:05:51.476Z,2024-04-11T21:16:06.244Z
8657,7715977654,Malouma,Mint Mahmoud,Malouma Mint Mahmoud,F,1977-01-06,+22237242593,malouma.mintmahmoud451@gmail.com,15,Tiris Zemmour,DORMANT,,PENDING_KYC,2024-01-20,2024-09-04T00:24:51.825Z,2024-01-20T10:41:42.643Z,2024-09-04T00:24:51.825Z
8658,0301186379,Yahya,Camara,Yahya Camara,M,2003-01-28,+22236172660,yahya.camara281@yahoo.fr,1,Nouakchott-Nord,STANDARD,,ACTIVE,2022-10-17,2024-11-14T03:13:11.405Z,2022-10-17T18:33:13.226Z,2024-11-14T03:13:11.405Z
8659,6703148571,Khady,Kane,Khady Kane,F,1967-10-10,+22223202504,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2024-10-14,2024-10-24T17:16:41.146Z,2024-10-14T00:12:09.505Z,2024-10-24T17:16:41.146Z
8660,9801892366,Aziza,Mint Hadrami,Aziza Mint Hadrami,F,1998-11-15,+22237809562,,1,Nouakchott-Nord,DORMANT,,ACTIVE,2023-02-22,2023-04-27T11:06:12.435Z,2023-02-22T11:52:43.541Z,2023-04-27T11:06:12.435Z
8661,0215436427,Youssouf,Sow,Youssouf Sow,M,2002-10-08,+22233699158,,15,Tiris Zemmour,ACTIVE,,INACTIVE,2023-11-25,2024-12-25T14:48:04.507Z,2023-11-25T10:02:41.708Z,2024-12-25T14:48:04.507Z
8662,7815500208,Coumba,Sy,Coumba Sy,F,1978-07-18,+22245532576,,15,Tiris Zemmour,STANDARD,,ACTIVE,2024-06-14,2024-08-21T03:56:38.629Z,2024-06-14T10:41:30.619Z,2024-08-21T03:56:38.629Z
8663,8906078996,Fatima,Mint Messoud,Fatima Mint Messoud,F,1989-11-07,+22223279113,,6,Brakna,OCCASIONAL,,ACTIVE,2022-02-27,2023-12-14T22:38:30.772Z,2022-02-27T10:13:17.616Z,2023-12-14T22:38:30.772Z
8664,8502234879,Zahra,Mint Bouha,Zahra Mint Bouha,F,1985-05-08,+22222177297,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-01-08,2024-08-21T06:30:51.886Z,2023-01-08T07:54:43.313Z,2024-08-21T06:30:51.886Z
8665,6601646133,Mariem,Cissé,Mariem Cissé,F,1966-03-21,+22224236589,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-06-25,2024-10-10T14:26:37.524Z,2024-06-25T18:25:15.271Z,2024-10-10T14:26:37.524Z
8666,6102568075,Houda,Mint Isselmou,Houda Mint Isselmou,F,1961-06-01,+22223684038,houda.mintisselmou851@hotmail.fr,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-03-08,2024-08-20T08:22:32.618Z,2022-03-08T14:47:15.941Z,2024-08-20T08:22:32.618Z
8667,9502734505,Aïssata,Tall,Aïssata Tall,F,1995-09-21,+22243311470,aïssata.tall464@outlook.com,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2024-05-16,2024-05-24T21:59:27.081Z,2024-05-16T03:48:55.609Z,2024-05-24T21:59:27.081Z
8668,0401398038,Yahya,Diagana,Yahya Diagana,M,2004-10-13,+22222840740,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2023-04-30,2024-08-28T18:27:52.671Z,2023-04-30T02:38:23.619Z,2024-08-28T18:27:52.671Z
8669,0101818795,Safi,Koné,Safi Koné,F,2001-11-20,+22234308414,safi.koné450@outlook.com,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2022-03-25,2023-10-25T07:58:43.718Z,2022-03-25T04:44:06.078Z,2023-10-25T07:58:43.718Z
8670,8006017057,Defa,Mint Messoud,Defa Mint Messoud,F,1980-04-25,+22234808642,defa.mintmessoud106@yahoo.fr,6,Brakna,PREMIUM,,ACTIVE,2022-08-11,2024-08-07T16:12:56.015Z,2022-08-11T14:39:06.939Z,2024-08-07T16:12:56.015Z
8671,9803644981,Hafsata,Mint Ethmane,Hafsata Mint Ethmane,F,1998-05-07,+22234751765,,3,Nouakchott-Sud,STANDARD,,BLOCKED,2022-02-02,2023-11-09T23:52:51.027Z,2022-02-02T18:59:22.125Z,2023-11-09T23:52:51.027Z
8672,0203085817,Souleymane,Gaye,Souleymane Gaye,M,2002-02-07,+22245484206,souleymane.gaye427@hotmail.fr,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2024-08-27,2024-10-28T10:37:26.473Z,2024-08-27T02:08:45.372Z,2024-10-28T10:37:26.473Z
8673,8802171557,Mariama,Diop,Mariama Diop,F,1988-10-16,+22248988909,mariama.diop271@gmail.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2024-06-14,2024-08-27T09:33:00.941Z,2024-06-14T23:24:39.918Z,2024-08-27T09:33:00.941Z
