id,nni,first_name,last_name,full_name,gender,birth_date,phone,email,wilaya_id,wilaya_name,profile_type,kyc_level,status,registration_date,last_login,created_at,updated_at
5743,0101912655,Jemila,Fall,Jemila Fall,F,2001-04-21,+22225705687,jemila.fall173@outlook.com,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-05-28,2024-10-05T15:01:51.334Z,2024-05-28T00:43:13.351Z,2024-10-05T15:01:51.334Z
5744,8215069494,Codou,Fall,Codou Fall,F,1982-10-15,+22225914655,codou.fall188@hotmail.fr,15,Tiris Zemmour,STANDARD,,INACTIVE,2022-08-27,2023-06-06T07:10:28.748Z,2022-08-27T14:58:14.293Z,2023-06-06T07:10:28.748Z
5745,8609536096,Saadbouh,Ould Taleb,Saadbouh Ould Taleb,M,1986-12-14,+22235374164,saadbouh.ouldtaleb487@hotmail.fr,9,Assaba,STANDARD,,ACTIVE,2024-05-13,2024-05-18T07:43:01.718Z,2024-05-13T15:05:19.901Z,2024-05-18T07:43:01.718Z
5746,9901439915,Khadija,Mint Sidi,Khadija Mint Sidi,F,1999-01-06,+22241360380,khadija.mintsidi290@yahoo.fr,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2022-05-23,2023-08-23T10:11:41.989Z,2022-05-23T09:30:20.742Z,2023-08-23T10:11:41.989Z
5747,0001466939,Ibrahima,Diop,Ibrahima Diop,M,2000-01-07,+22232172948,ibrahima.diop695@gmail.com,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-03-02,2023-07-30T07:23:05.861Z,2022-03-02T06:39:51.413Z,2023-07-30T07:23:05.861Z
5748,6804547767,Tiémoko,Dramé,Tiémoko Dramé,M,1968-10-28,+22241867242,,4,Dakhlet Nouadhibou,STANDARD,,INACTIVE,2024-11-09,2024-11-11T17:40:31.673Z,2024-11-09T07:57:50.454Z,2024-11-11T17:40:31.673Z
5749,8012566244,Aïssata,Diakité,Aïssata Diakité,F,1980-03-26,+22225391916,aïssata.diakité214@outlook.com,12,Adrar,ACTIVE,,ACTIVE,2023-07-12,2024-01-31T11:01:39.080Z,2023-07-12T03:15:56.056Z,2024-01-31T11:01:39.080Z
5750,9004429053,Leila,Mint Nagi,Leila Mint Nagi,F,1990-10-28,+22222917260,leila.mintnagi919@yahoo.fr,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2024-05-06,2024-07-10T11:57:39.452Z,2024-05-06T15:52:17.235Z,2024-07-10T11:57:39.452Z
5751,0412430745,Fatima,Mint Nagi,Fatima Mint Nagi,F,2004-03-01,+22249551377,,12,Adrar,STANDARD,,ACTIVE,2022-01-07,2023-01-30T00:30:56.281Z,2022-01-07T16:32:51.479Z,2023-01-30T00:30:56.281Z
5752,8101348971,Alpha,Touré,Alpha Touré,M,1981-03-12,+22241962860,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2022-07-30,2023-04-04T23:06:40.334Z,2022-07-30T21:20:25.238Z,2023-04-04T23:06:40.334Z
5753,6702403226,Soueidatt,Diallo,Soueidatt Diallo,M,1967-09-22,+22223466547,,2,Nouakchott-Ouest,OCCASIONAL,,ACTIVE,2023-05-17,2024-03-21T00:03:46.059Z,2023-05-17T01:19:25.703Z,2024-03-21T00:03:46.059Z
5754,6603117093,Bassirou,Thiam,Bassirou Thiam,M,1966-08-17,+22224064456,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2022-09-20,2023-03-25T16:05:20.834Z,2022-09-20T01:38:38.146Z,2023-03-25T16:05:20.834Z
5755,8906599220,Abdoulaye,Ndiaye,Abdoulaye Ndiaye,M,1989-12-14,+22222583378,abdoulaye.ndiaye800@hotmail.fr,6,Brakna,ACTIVE,,ACTIVE,2023-10-27,2024-01-10T17:41:21.527Z,2023-10-27T05:08:20.656Z,2024-01-10T17:41:21.527Z
5756,7303598971,Fatou,Diallo,Fatou Diallo,F,1973-07-22,+22236743834,,3,Nouakchott-Sud,ACTIVE,,ACTIVE,2024-12-29,2024-12-30T01:49:05.585Z,2024-12-29T21:33:57.813Z,2024-12-30T01:49:05.585Z
5757,0504211564,Cellou,Dia,Cellou Dia,M,2005-11-07,+22234948508,,4,Dakhlet Nouadhibou,OCCASIONAL,,ACTIVE,2023-05-18,2024-02-20T03:14:26.952Z,2023-05-18T00:52:46.132Z,2024-02-20T03:14:26.952Z
5758,9515675020,Maloum,Ould Hamoud,Maloum Ould Hamoud,M,1995-08-11,+22233340994,maloum.ouldhamoud233@gmail.com,15,Tiris Zemmour,STANDARD,,ACTIVE,2024-11-10,2024-11-30T23:49:06.377Z,2024-11-10T12:07:55.143Z,2024-11-30T23:49:06.377Z
5759,7005390824,Ahmed,Ould Saad,Ahmed Ould Saad,M,1970-04-26,+22222655723,ahmed.ouldsaad683@yahoo.fr,5,Trarza,OCCASIONAL,,ACTIVE,2024-03-14,2024-05-19T03:32:23.277Z,2024-03-14T16:42:42.020Z,2024-05-19T03:32:23.277Z
5760,8212750353,Assa,Camara,Assa Camara,F,1982-07-24,+22224479505,assa.camara489@gmail.com,12,Adrar,STANDARD,,ACTIVE,2023-05-01,2023-07-25T04:40:56.042Z,2023-05-01T07:05:34.619Z,2023-07-25T04:40:56.042Z
5761,6302551743,Aïssata,Baldé,Aïssata Baldé,F,1963-10-05,+22236782635,aïssata.baldé444@gmail.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2024-03-28,2024-07-31T20:57:51.458Z,2024-03-28T02:22:48.882Z,2024-07-31T20:57:51.458Z
5762,6811715111,Mohamed,Touré,Mohamed Touré,M,1968-07-05,+22225085718,,11,Hodh El Gharbi,ACTIVE,,INACTIVE,2022-08-30,2024-11-29T05:37:06.435Z,2022-08-30T07:29:16.565Z,2024-11-29T05:37:06.435Z
5763,9002678204,N'Dèye,Fofana,N'Dèye Fofana,F,1990-10-04,+22234498668,n'dèye.fofana657@gmail.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-03-23,2024-12-04T11:30:40.024Z,2022-03-23T10:04:11.739Z,2024-12-04T11:30:40.024Z
5764,9701259362,Brahim,Thiam,Brahim Thiam,M,1997-01-16,+22225931755,brahim.thiam792@hotmail.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-03-17,2023-07-13T11:58:42.243Z,2022-03-17T20:53:21.265Z,2023-07-13T11:58:42.243Z
5765,8802923507,Codou,Bathily,Codou Bathily,F,1988-07-09,+22225739267,,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2022-09-07,2023-08-08T03:33:28.650Z,2022-09-07T15:31:40.435Z,2023-08-08T03:33:28.650Z
5766,6111917512,Saidou,Doucouré,Saidou Doucouré,M,1961-01-16,+22223932556,,11,Hodh El Gharbi,STANDARD,,ACTIVE,2024-10-22,2024-12-02T02:22:45.808Z,2024-10-22T19:45:09.307Z,2024-12-02T02:22:45.808Z
5767,8912734802,Hafsata,Mint El Hacen,Hafsata Mint El Hacen,F,1989-12-22,+22235127937,,12,Adrar,PREMIUM,,BLOCKED,2023-06-28,2024-05-25T07:01:02.893Z,2023-06-28T01:22:16.824Z,2024-05-25T07:01:02.893Z
5768,0503431219,Tourad,Ould El Ghassem,Tourad Ould El Ghassem,M,2005-06-09,+22236368551,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2023-04-09,2023-11-05T22:19:06.383Z,2023-04-09T07:25:18.744Z,2023-11-05T22:19:06.383Z
5769,7303324035,Mahjouba,Mint Taleb,Mahjouba Mint Taleb,F,1973-11-17,+22234594341,mahjouba.minttaleb662@gmail.com,3,Nouakchott-Sud,STANDARD,,INACTIVE,2024-07-23,2024-09-17T21:47:20.014Z,2024-07-23T18:23:05.932Z,2024-09-17T21:47:20.014Z
5770,7404142697,Meymouna,Diallo,Meymouna Diallo,F,1974-03-27,+22235243935,,4,Dakhlet Nouadhibou,OCCASIONAL,,INACTIVE,2023-08-30,2024-07-03T13:52:35.690Z,2023-08-30T20:15:30.089Z,2024-07-03T13:52:35.690Z
5771,7601285841,Mahmoud,Diakité,Mahmoud Diakité,M,1976-02-10,+22223210065,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2022-12-24,2024-04-14T06:27:09.035Z,2022-12-24T09:10:33.352Z,2024-04-14T06:27:09.035Z
5772,6601187896,Moctar,Ould Sidi,Moctar Ould Sidi,M,1966-08-10,+22237975656,moctar.ouldsidi341@gmail.com,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-04-25,2024-07-21T05:12:51.629Z,2022-04-25T08:21:57.955Z,2024-07-21T05:12:51.629Z
5773,6601851726,Messoud,Diop,Messoud Diop,M,1966-06-28,+22224095071,,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-04-22,2023-02-21T20:15:13.951Z,2022-04-22T21:06:34.520Z,2023-02-21T20:15:13.951Z
5774,6502286010,Adama,Mbaye,Adama Mbaye,M,1965-05-22,+22233179692,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-06-03,2022-12-23T05:16:28.072Z,2022-06-03T05:54:32.053Z,2022-12-23T05:16:28.072Z
5775,8201012868,Maty,Diarra,Maty Diarra,F,1982-07-06,+22222419533,,1,Nouakchott-Nord,DORMANT,,ACTIVE,2022-03-30,2023-10-27T21:28:13.078Z,2022-03-30T07:02:11.053Z,2023-10-27T21:28:13.078Z
5776,8101283621,Fodié,Doucouré,Fodié Doucouré,M,1981-12-13,+22243871837,,1,Nouakchott-Nord,DORMANT,,ACTIVE,2024-06-21,2024-10-26T10:16:39.012Z,2024-06-21T12:10:16.111Z,2024-10-26T10:16:39.012Z
5777,9705848775,Koumba,Baldé,Koumba Baldé,F,1997-07-09,+22224171236,koumba.baldé103@outlook.com,5,Trarza,STANDARD,,ACTIVE,2023-03-11,2024-07-31T19:30:12.904Z,2023-03-11T22:32:44.560Z,2024-07-31T19:30:12.904Z
5778,0109559863,Oumou,Diallo,Oumou Diallo,F,2001-02-18,+22225090641,oumou.diallo242@hotmail.fr,9,Assaba,STANDARD,,SUSPENDED,2022-06-29,2023-02-19T02:52:19.523Z,2022-06-29T09:53:42.829Z,2023-02-19T02:52:19.523Z
5779,9909888191,Khady,Niang,Khady Niang,F,1999-06-19,+22223482488,,9,Assaba,OCCASIONAL,,ACTIVE,2022-05-21,2022-10-10T02:34:51.047Z,2022-05-21T10:03:24.664Z,2022-10-10T02:34:51.047Z
5780,6201573879,Ibrahima,Kanouté,Ibrahima Kanouté,M,1962-05-20,+22235311549,ibrahima.kanouté49@hotmail.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2023-11-29,2024-02-20T07:23:41.723Z,2023-11-29T20:47:22.198Z,2024-02-20T07:23:41.723Z
5781,8701508773,Mohamed Vall,Ould Wedadi,Mohamed Vall Ould Wedadi,M,1987-04-04,+22237022969,mohamedvall.ouldwedadi340@outlook.com,1,Nouakchott-Nord,ACTIVE,,ACTIVE,2023-11-26,2023-12-07T12:51:56.595Z,2023-11-26T07:03:46.833Z,2023-12-07T12:51:56.595Z
5782,9602178788,Lassana,Fofana,Lassana Fofana,M,1996-07-21,+22225878875,lassana.fofana444@hotmail.fr,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2023-03-27,2023-08-15T03:10:17.832Z,2023-03-27T00:54:28.982Z,2023-08-15T03:10:17.832Z
5783,7001609058,Souleymane,Baldé,Souleymane Baldé,M,1970-10-11,+22225933992,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-01-02,2024-05-26T02:08:04.964Z,2024-01-02T10:28:43.616Z,2024-05-26T02:08:04.964Z
5784,6003718061,Cheikhna,Ould Taleb,Cheikhna Ould Taleb,M,1960-09-25,+22248366526,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2024-04-14,2024-08-05T06:01:26.600Z,2024-04-14T15:13:14.118Z,2024-08-05T06:01:26.600Z
5785,9115366854,Demba,Kane,Demba Kane,M,1991-09-05,+22224630382,,15,Tiris Zemmour,OCCASIONAL,,ACTIVE,2022-11-22,2023-10-03T01:05:11.792Z,2022-11-22T01:01:11.077Z,2023-10-03T01:05:11.792Z
5786,7303820643,Codou,Sissoko,Codou Sissoko,F,1973-02-04,+22233081367,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2024-09-09,2024-10-19T15:03:19.450Z,2024-09-09T13:29:31.684Z,2024-10-19T15:03:19.450Z
5787,6401460045,Siaka,Dramé,Siaka Dramé,M,1964-11-18,+22223106287,,1,Nouakchott-Nord,ACTIVE,,PENDING_KYC,2023-05-10,2023-07-16T20:43:31.258Z,2023-05-10T06:38:33.802Z,2023-07-16T20:43:31.258Z
5788,8101048237,Hafsata,Mint Messoud,Hafsata Mint Messoud,F,1981-04-02,+22249941606,hafsata.mintmessoud190@hotmail.fr,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2022-01-16,2022-02-16T20:45:41.746Z,2022-01-16T11:45:44.519Z,2022-02-16T20:45:41.746Z
5789,7012388582,Rougui,Baldé,Rougui Baldé,F,1970-06-09,+22237301636,rougui.baldé346@hotmail.fr,12,Adrar,OCCASIONAL,,ACTIVE,2022-08-23,2024-01-23T01:50:38.690Z,2022-08-23T01:02:46.479Z,2024-01-23T01:50:38.690Z
5790,7503772674,Mariam,Mint Limam,Mariam Mint Limam,F,1975-04-21,+22248317311,mariam.mintlimam340@yahoo.fr,3,Nouakchott-Sud,STANDARD,,PENDING_KYC,2024-09-15,2024-12-02T03:01:57.270Z,2024-09-15T00:37:55.146Z,2024-12-02T03:01:57.270Z
5791,0507510211,Ibrahima,Sy,Ibrahima Sy,M,2005-06-07,+22245260797,ibrahima.sy868@yahoo.fr,7,Gorgol,DORMANT,,ACTIVE,2022-10-28,2023-07-04T23:55:45.142Z,2022-10-28T19:30:42.972Z,2023-07-04T23:55:45.142Z
5792,7102083001,Hawa,Sakho,Hawa Sakho,F,1971-08-22,+22223866469,hawa.sakho719@outlook.com,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2022-01-23,2024-08-09T15:20:25.837Z,2022-01-23T02:24:32.979Z,2024-08-09T15:20:25.837Z
5793,0304454077,Demba,Dieng,Demba Dieng,M,2003-07-16,+22224872061,,4,Dakhlet Nouadhibou,STANDARD,,ACTIVE,2024-10-03,2024-10-31T13:56:01.482Z,2024-10-03T01:47:28.898Z,2024-10-31T13:56:01.482Z
5794,7715666839,Souleymane,Thiam,Souleymane Thiam,M,1977-07-21,+22233649523,souleymane.thiam572@outlook.com,15,Tiris Zemmour,ACTIVE,,ACTIVE,2024-07-19,2024-08-15T03:06:40.974Z,2024-07-19T00:25:31.857Z,2024-08-15T03:06:40.974Z
5795,6307932033,Néné,Ba,Néné Ba,F,1963-11-24,+22222952818,néné.ba165@yahoo.fr,7,Gorgol,STANDARD,,ACTIVE,2023-10-21,2024-07-30T22:14:46.819Z,2023-10-21T08:13:12.088Z,2024-07-30T22:14:46.819Z
5796,7603479792,Ghali,Koita,Ghali Koita,M,1976-07-09,+22225212725,,3,Nouakchott-Sud,OCCASIONAL,,ACTIVE,2023-01-18,2024-11-11T03:12:14.573Z,2023-01-18T23:55:11.377Z,2024-11-11T03:12:14.573Z
5797,7110960150,Aminata,Sakho,Aminata Sakho,F,1971-05-18,+22241101069,aminata.sakho66@yahoo.fr,10,Hodh Ech Chargui,ACTIVE,,ACTIVE,2023-12-09,2024-01-07T00:09:25.879Z,2023-12-09T05:18:22.273Z,2024-01-07T00:09:25.879Z
5798,0301926911,Tourad,Ould Limam,Tourad Ould Limam,M,2003-10-09,+22222289887,tourad.ouldlimam129@gmail.com,1,Nouakchott-Nord,PREMIUM,,ACTIVE,2024-11-12,2024-12-07T21:43:49.341Z,2024-11-12T18:33:13.568Z,2024-12-07T21:43:49.341Z
5799,8202672883,Oumou,Barry,Oumou Barry,F,1982-08-11,+22236407015,oumou.barry397@gmail.com,2,Nouakchott-Ouest,ACTIVE,,ACTIVE,2024-04-24,2024-11-27T10:50:27.124Z,2024-04-24T07:22:19.051Z,2024-11-27T10:50:27.124Z
5800,8003972784,Mariama,Mbaye,Mariama Mbaye,F,1980-06-07,+22223273368,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2022-12-27,2023-11-28T21:32:38.912Z,2022-12-27T11:50:48.116Z,2023-11-28T21:32:38.912Z
5801,7302806411,Mohamed Mahmoud,Ould Mahmoud,Mohamed Mahmoud Ould Mahmoud,M,1973-08-06,+22223890433,,2,Nouakchott-Ouest,VIP,,ACTIVE,2022-10-06,2024-07-14T22:26:14.666Z,2022-10-06T21:04:58.884Z,2024-07-14T22:26:14.666Z
5802,9501694037,Mariem,Cissé,Mariem Cissé,F,1995-12-15,+22234109170,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2023-11-21,2024-10-25T07:36:58.841Z,2023-11-21T21:54:35.646Z,2024-10-25T07:36:58.841Z
5803,8601227501,Moulaye,Camara,Moulaye Camara,M,1986-09-16,+22225140202,,1,Nouakchott-Nord,DORMANT,,SUSPENDED,2023-02-28,2023-11-21T17:34:26.472Z,2023-02-28T15:16:34.976Z,2023-11-21T17:34:26.472Z
5804,8403584653,Issa,Sissoko,Issa Sissoko,M,1984-04-24,+22236165732,,3,Nouakchott-Sud,STANDARD,,ACTIVE,2023-08-02,2024-08-15T18:24:35.701Z,2023-08-02T02:38:01.663Z,2024-08-15T18:24:35.701Z
5805,8701900308,Tacko,Diagana,Tacko Diagana,F,1987-09-19,+22222458058,,1,Nouakchott-Nord,STANDARD,,ACTIVE,2024-05-12,2024-08-24T23:43:08.969Z,2024-05-12T23:58:56.650Z,2024-08-24T23:43:08.969Z
5806,9202051032,Safiya,Dieng,Safiya Dieng,F,1992-01-24,+22237851596,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2024-06-15,2024-09-22T00:13:47.121Z,2024-06-15T13:51:12.201Z,2024-09-22T00:13:47.121Z
5807,8509717805,Zakaria,Ould Vadel,Zakaria Ould Vadel,M,1985-11-17,+22242750018,,9,Assaba,STANDARD,,INACTIVE,2022-04-17,2022-05-21T12:28:25.130Z,2022-04-17T10:01:53.802Z,2022-05-21T12:28:25.130Z
5808,6007471117,Nana,Fall,Nana Fall,F,1960-10-17,+22225244343,,7,Gorgol,OCCASIONAL,,ACTIVE,2023-03-10,2023-08-15T18:08:54.660Z,2023-03-10T17:01:24.890Z,2023-08-15T18:08:54.660Z
5809,6201796876,Mahjouba,Bâ,Mahjouba Bâ,F,1962-01-17,+22248868304,mahjouba.bâ938@outlook.com,1,Nouakchott-Nord,OCCASIONAL,,ACTIVE,2024-10-07,2024-10-18T13:12:53.139Z,2024-10-07T16:13:46.329Z,2024-10-18T13:12:53.139Z
5810,0201807761,Rokaya,Sissoko,Rokaya Sissoko,F,2002-04-05,+22233526294,rokaya.sissoko417@yahoo.fr,1,Nouakchott-Nord,DORMANT,,ACTIVE,2022-01-31,2024-09-12T06:05:36.907Z,2022-01-31T21:50:00.246Z,2024-09-12T06:05:36.907Z
5811,6304806580,Abdel Kader,Wade,Abdel Kader Wade,M,1963-02-04,+22244909475,,4,Dakhlet Nouadhibou,ACTIVE,,ACTIVE,2022-04-08,2024-01-25T15:50:54.364Z,2022-04-08T11:24:07.576Z,2024-01-25T15:50:54.364Z
5812,9302723309,Abdel Kader,Faye,Abdel Kader Faye,M,1993-03-13,+22245129278,,2,Nouakchott-Ouest,DORMANT,,ACTIVE,2023-09-15,2024-06-18T09:59:50.776Z,2023-09-15T06:43:42.370Z,2024-06-18T09:59:50.776Z
5813,8202076331,Koumba,Diarra,Koumba Diarra,F,1982-07-23,+22233267694,,2,Nouakchott-Ouest,STANDARD,,ACTIVE,2023-08-17,2023-08-31T19:26:31.179Z,2023-08-17T22:50:46.179Z,2023-08-31T19:26:31.179Z
5814,8715781647,Mariam,Koné,Mariam Koné,F,1987-05-26,+22232832170,,15,Tiris Zemmour,OCCASIONAL,,INACTIVE,2023-10-05,2024-12-28T01:19:28.110Z,2023-10-05T09:48:27.842Z,2024-12-28T01:19:28.110Z
5815,6702991026,Mahjouba,Sy,Mahjouba Sy,F,1967-09-18,+22235586396,,2,Nouakchott-Ouest,STANDARD,,INACTIVE,2024-06-29,2024-12-05T16:38:09.794Z,2024-06-29T12:37:46.852Z,2024-12-05T16:38:09.794Z
